Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
21811394,26/09/2014,The White House,Brooklyn,Apartment,80,Entire home/apt,11213,4,1,24,150,82
21810155,26/09/2014,Sunny Loft like 2Bdrm in Park Slope,Brooklyn,Apartment,100,Entire home/apt,11217,2,1,2,300,100
21789707,26/09/2014,Park Slope's - Pied à Terre,Brooklyn,House,85,Entire home/apt,11215,2,1,20,147,87
21821922,26/09/2014,**Large/Cozy 1 Bedroom in the EV!**,Manhattan,Apartment,80,Entire home/apt,10002,2,1,51,207,84
21821922,26/09/2014,***Large Three Bedroom in the EV***,Manhattan,Apartment,,Entire home/apt,10003,5,1,0,325,
21821922,26/09/2014,Great 1 Bedroom in the East Village,Manhattan,Apartment,80,Entire home/apt,10003,3,1,63,235,83
21821922,26/09/2014,Great 3 bedroom in the East Village,Manhattan,Apartment,,Entire home/apt,10003,5,1,0,325,
21821922,26/09/2014,Cozy East Village Studio W Patio!!!,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,180,
21821922,26/09/2014,East Village Crash pad studio!!!,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,175,
21821922,26/09/2014,Studio in the EV Available now!,Manhattan,Apartment,90,Entire home/apt,10009,2,1,62,216,90
21821922,26/09/2014,Studio in the heart of the EV!!!,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,179,
21821922,26/09/2014,The Good Vibes Studio in the EV!!!,Manhattan,Apartment,90,Entire home/apt,10009,3,1,6,175,90
21821922,26/09/2014,Tranquil house in the East Village!,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,170,
21806961,26/09/2014,Beautiful 2BR apt in Manhattan,Manhattan,Apartment,100,Entire home/apt,10025,2,1,1,289,100
21818234,26/09/2014,NICE 1 BDR-MIDTOWN WEST/TIMES SQ,Manhattan,Apartment,85,Entire home/apt,10036,2,1,28,135,89
21821639,26/09/2014,Hell's Kitchen 1BR,Manhattan,Apartment,95,Entire home/apt,10036,1,1,9,185,96
21788237,26/09/2014,Sunny and quiet 1BD top location,Manhattan,Apartment,100,Entire home/apt,10065,1,1,3,175,100
21789349,26/09/2014,Great atmosphere 5 min from/to city,Queens,Apartment,100,Entire home/apt,11101,2,1,3,150,100
21803081,26/09/2014,Nice room in a super nice apartment,Brooklyn,Apartment,90,Private room,11211,1,1,2,55,90
21812792,26/09/2014,Private Room in W'burg Penthouse,Brooklyn,Apartment,90,Private room,11211,1,1,9,95,93
21812792,26/09/2014,Sunny room in W'burg Penthouse,Brooklyn,Apartment,95,Private room,11211,1,1,24,95,99
21821174,26/09/2014,Room in Red Hook Brooklyn,Brooklyn,Apartment,100,Private room,11231,1,1,2,85,100
21822323,26/09/2014,Room in a cute apt in Chelsea NYC,Manhattan,Apartment,80,Private room,10001,1,1,45,110,83
21817218,26/09/2014,Large Bedroom by Grand Central, NYC,Manhattan,Apartment,90,Private room,10017,1,1,7,115,91
21817389,26/09/2014,High-End Hotel/Guest Room,Manhattan,Dorm,,Private room,10027,1,1,0,130,
21802126,26/09/2014,Beautiful Beach  & Great Space,Queens,House,,Private room,11694,1,1,0,125,
21789349,26/09/2014,Couch-room avlble 5 min to the city,Queens,Apartment,80,Shared room,11101,1,1,1,100,80
21833312,27/09/2014,Appartement en duplex de 3 chambres,Brooklyn,Apartment,95,Entire home/apt,11213,5,1,5,298,96
21842943,27/09/2014,cozy, cute & quiet,Brooklyn,Apartment,,Entire home/apt,11217,1,1,0,236,
21845215,27/09/2014,NYC Architect's visionary flat!,Manhattan,Apartment,80,Entire home/apt,10006,1,1,2,250,80
21855934,27/09/2014,Last Minute! Available Dec 22-Jan 5,Manhattan,Apartment,,Entire home/apt,10025,2,1,0,300,
21841949,27/09/2014,HOME AWAY FROM HOME IN HARLEM,Manhattan,Apartment,,Entire home/apt,10026,1,1,0,125,
21834111,27/09/2014,Spacious, quiet 1 br, lovely view,Manhattan,Apartment,85,Entire home/apt,10040,1,1,4,90,87
21850279,27/09/2014,Spacious antique apt... with cats!,Queens,Apartment,100,Entire home/apt,11385,2,1,1,80,100
21850707,27/09/2014,Welcome all! Mi casa es su casa.,Brooklyn,Apartment,100,Private room,11212,1,1,1,39,100
21838149,27/09/2014,Beautiful Artist loft,Brooklyn,Loft,100,Private room,11201,3,1,6,125,100
21836442,27/09/2014,Comfortable Manhattan Bedroom!,Manhattan,Apartment,90,Private room,10026,1,1,18,95,94
21855029,27/09/2014,Spacious Room on Upper East Side,Manhattan,Apartment,100,Private room,10029,1,1,2,125,100
21854458,27/09/2014,Cozy Private bedroom with 1/2 Bathr,Manhattan,Apartment,100,Private room,10033,1,1,2,99,100
21849185,27/09/2014,Manhattan: Private, clean & lovely!,Manhattan,Apartment,100,Private room,10040,1,1,2,99,100
21837242,27/09/2014,Spacious room/studio in Astoria!,Queens,Apartment,90,Private room,11103,1,1,2,97,90
21890342,28/09/2014,BK Heights 600 sq ft. Studio,Brooklyn,Apartment,,Entire home/apt,11201,2,1,0,175,
21887204,28/09/2014,Lower East Side Luxury Doorman Pad,Manhattan,Apartment,100,Entire home/apt,10002,1,1,1,250,100
21883224,28/09/2014,Charming and Quiet 1 BDR Apartment,Manhattan,Apartment,95,Entire home/apt,10012,1,1,8,229,98
21894410,28/09/2014,Room in BushBurg Apt w/ Rooftop,Brooklyn,Apartment,100,Private room,11206,1,1,2,80,100
21860390,28/09/2014,"Huge Apartment Close To City 50"" TV",Brooklyn,Apartment,90,Private room,11221,2,1,35,71,94
21891280,28/09/2014,1 Bedroom in a beautiful Loft Apt.,Brooklyn,Apartment,100,Private room,11238,1,1,9,115,100
21883438,28/09/2014,East Village, 1st St & 1st Av,Manhattan,Apartment,,Private room,10003,1,1,0,65,
21894865,28/09/2014,Classy Building right on Time sq,Manhattan,Apartment,95,Private room,10019,1,1,14,110,95
21898257,28/09/2014,Cozy Private NYC Manhattan Roomkey,Manhattan,Apartment,85,Private room,10033,1,1,5,55,88
21898257,28/09/2014,Private NYC Manhattan Room with key,Manhattan,Apartment,85,Private room,10033,1,1,14,65,87
21938678,29/09/2014,Park Slope perfectly renovated 1BR+,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,9,175,93
21940652,29/09/2014,Sun Drenched Urban Studio Retreat,Brooklyn,Apartment,,Entire home/apt,11216,1,1,0,90,
21921207,29/09/2014,Brooklyn - Boerum Hill Beauty,Brooklyn,Apartment,95,Entire home/apt,11217,2,1,15,200,96
21905971,29/09/2014,Cozy One Bedroom, near the Park,Brooklyn,Apartment,90,Entire home/apt,11226,1,1,4,75,90
21930475,29/09/2014,Cute Studio in Trendy Brooklyn,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,2,65,100
21914024,29/09/2014,Group Stay. 20minutes to Mahattan,Brooklyn,House,80,Entire home/apt,11213,9,1,14,325,81
21942055,29/09/2014,Spacious, Sunny & Clean 1BR in LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,12,220,93
21938150,29/09/2014,Very nice 1600 sqft Apt in Gramercy,Manhattan,Apartment,,Entire home/apt,10010,2,1,0,400,
21903562,29/09/2014,Clean/Quiet flat w washer/dryer,Manhattan,Apartment,85,Entire home/apt,10011,2,1,42,174,89
21924402,29/09/2014,Charming Large 1 BR in West Chelsea,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,375,
21915342,29/09/2014,Charming 2BR+private rooftop,Manhattan,Apartment,100,Entire home/apt,10012,3,1,1,450,100
21923346,29/09/2014,One Bedroom in SoHo,Manhattan,Apartment,,Entire home/apt,10012,2,1,0,153,
21936239,29/09/2014,Beautiful*NEW*1BR Nolita Apartment,Manhattan,Apartment,95,Entire home/apt,10012,2,1,26,250,99
21936696,29/09/2014,West Village Large Alcove Studio,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,250,
21918759,29/09/2014,NEW APARTMENT NEAR TIMES SQUARE!,Manhattan,Apartment,95,Entire home/apt,10019,2,1,4,225,95
21934258,29/09/2014,Cozy Northern Manhattan Apartment!,Manhattan,Apartment,100,Entire home/apt,10029,3,1,1,200,100
21929547,29/09/2014,Lovely Astoria Studio-close to NYC!,Queens,Apartment,90,Entire home/apt,11103,1,1,33,113,93
21941065,29/09/2014,Spacious 2-BR, 1 stop from US Open!,Queens,Apartment,95,Entire home/apt,11377,2,1,18,175,96
21940652,29/09/2014,Charming True 2 Bedroom in Wburg,Brooklyn,Apartment,85,Private room,11206,1,1,5,60,88
21942461,29/09/2014,Spacious One Bedroom in Brooklyn,Brooklyn,Apartment,90,Private room,11220,1,1,10,64,90
21906247,29/09/2014,Bushwick Pad,Brooklyn,Apartment,,Private room,11221,1,1,0,70,
21914024,29/09/2014,$40 Room Stay NYC,Brooklyn,House,,Private room,11213,3,1,0,40,
21914024,29/09/2014,Private Room $40 per night,Brooklyn,House,,Private room,11213,3,1,0,40,
21930131,29/09/2014,Gramercy Private Room with Rooftop,Manhattan,Apartment,100,Private room,10010,1,1,1,150,100
21938150,29/09/2014,King size bed -Private bdrm,Manhattan,Apartment,100,Private room,10010,1,1,2,150,100
21938150,29/09/2014,large private bedroom in gramercy!,Manhattan,Apartment,90,Private room,10010,1,1,17,140,93
21930989,29/09/2014,Central Park Upper West Side 80's,Manhattan,Apartment,90,Private room,10024,1,1,50,85,93
21940966,29/09/2014,Live in Harlem close to Columbia U!,Manhattan,Apartment,,Private room,10026,1,1,0,89,
21934258,29/09/2014,Bedroom in Cozy NYC apartment,Manhattan,Apartment,80,Private room,10029,1,1,1,80,80
21934258,29/09/2014,One Bedroom in Cozy Apartment!,Manhattan,Apartment,,Private room,10029,1,1,0,75,
21935479,29/09/2014,Private BR in 2 BR Modern Apartment,Manhattan,Apartment,75,Private room,10034,1,1,6,65,77
21965282,30/09/2014,Brooklyn Three Bedroom Artist Loft,Brooklyn,Apartment,,Entire home/apt,11209,8,1,0,500,
21976382,30/09/2014,Poet's Apartment,Brooklyn,Apartment,90,Entire home/apt,11217,3,1,18,150,92
21969110,30/09/2014,Beautiful, bright, Greenpoint Apt,Brooklyn,Apartment,75,Entire home/apt,11222,2,1,4,170,75
21976382,30/09/2014,Tranquility,Brooklyn,Townhouse,,Entire home/apt,11217,2,1,0,150,
21967612,30/09/2014,SoHo Studio,Manhattan,Apartment,,Entire home/apt,10013,1,1,0,500,
21959996,30/09/2014,1BR doorman  condo mid town,Manhattan,Apartment,100,Entire home/apt,10017,1,1,13,185,100
21964818,30/09/2014,Beautiful Oasis,Manhattan,Apartment,,Entire home/apt,10024,1,1,0,250,
21967933,30/09/2014,Upper West Side NYC Sublet,Manhattan,Apartment,,Entire home/apt,10025,2,1,0,200,
21979970,30/09/2014,Elegant furnished 1BR apartment,Queens,House,100,Entire home/apt,11365,1,1,3,125,100
21958962,30/09/2014,Tranquil BK Sanctuary,Brooklyn,Apartment,90,Private room,11203,1,1,3,100,93
21965282,30/09/2014,Brooklyn Artist Loft / Fun Location,Brooklyn,Apartment,85,Private room,11209,6,1,13,93,85
21965282,30/09/2014,Brooklyn Quartet / Fun Location,Brooklyn,Apartment,,Private room,11209,5,1,0,82,
21965282,30/09/2014,Brooklyn Queen & King Suite Fun,Brooklyn,Apartment,100,Private room,11209,1,1,2,69,100
21976560,30/09/2014,Artistic cozy room in Chinatown,Manhattan,Apartment,,Private room,10013,1,1,0,120,
21967933,30/09/2014,NYC Upper west side SUBLET,Manhattan,Apartment,,Private room,10025,1,1,0,80,
21967933,30/09/2014,UPPER WEST SIDE SUBLET,Manhattan,Apartment,,Private room,10025,1,1,0,80,
21985445,30/09/2014,Room in Cozy Central Harlem Flat,Manhattan,Apartment,100,Private room,10027,1,1,4,60,100
21970406,30/09/2014,Comfy 1BD 30min from Times Square,Manhattan,Apartment,90,Private room,10032,1,1,2,70,90
21977919,30/09/2014,Very clean/comfortable shared room,Manhattan,Apartment,,Shared room,10040,1,1,1,41,
22008032,01/10/2014,1 BEDROOM APARTMENT IN FORT GREENE,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,2,150,90
22011099,01/10/2014,Perfect 1BR in Greenpoint,Brooklyn,Apartment,,Entire home/apt,11222,1,1,0,175,
22002554,01/10/2014,NEW-Duplex 2BR with terrace & view!,Brooklyn,Apartment,80,Entire home/apt,11237,2,1,1,175,80
22005943,01/10/2014,Private Studio!,Brooklyn,House,90,Entire home/apt,11221,2,1,41,70,90
22017065,01/10/2014,Brooklyn Brownstone Beauty,Brooklyn,House,100,Entire home/apt,11238,2,1,3,250,100
22009089,01/10/2014,Floor Through East Village Lux Apt,Manhattan,Apartment,95,Entire home/apt,10003,3,1,24,350,99
22011028,01/10/2014,Bright&Beautiful East Village 1Bed!,Manhattan,Apartment,95,Entire home/apt,10009,1,1,14,262,97
22025407,01/10/2014,labor day weekend 9/4-9/7,Manhattan,Apartment,,Entire home/apt,10012,1,1,1,225,
21991728,01/10/2014,West village luxury bright duplex,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,220,
22022114,01/10/2014,Heart of West Village,Manhattan,Apartment,95,Entire home/apt,10014,1,1,8,225,97
22022473,01/10/2014,Cozy place in Uptown Manhattan,Manhattan,Apartment,100,Entire home/apt,10027,1,1,6,115,100
22008459,01/10/2014,Huge loft two bedroom Central Park!,Manhattan,Apartment,75,Entire home/apt,10029,3,1,8,230,78
22020614,01/10/2014,Small Studio Apartment-E.Harlem,Manhattan,Apartment,90,Entire home/apt,10029,1,1,4,125,90
21987837,01/10/2014,Ultra Modern Luxury & Fabulous View,Manhattan,Apartment,40,Entire home/apt,10036,1,1,1,295,40
22024560,01/10/2014,Modern Flat in Historic Harlem,Manhattan,Apartment,80,Entire home/apt,10037,2,1,1,133,80
22006854,01/10/2014,Private studio apartment,Queens,Apartment,95,Entire home/apt,11436,1,1,39,89,95
22006151,01/10/2014,Chic & Comfy Room in Brooklyn Flat,Brooklyn,Apartment,100,Private room,11206,1,1,1,65,100
22006151,01/10/2014,Chic & Cozy Brooklyn Flat,Brooklyn,Apartment,80,Private room,11206,1,1,9,65,84
22023014,01/10/2014,Best Bedroom in Bedstuy/Bushwick,Brooklyn,Apartment,90,Private room,11206,1,1,21,75,94
22023014,01/10/2014,Quiet room with Bathroom in Bedstuy,Brooklyn,Apartment,,Private room,11206,1,1,0,75,
22009468,01/10/2014,Stay in hip Williamsburg apartment!,Brooklyn,Apartment,95,Private room,11211,1,1,9,65,98
22009468,01/10/2014,Stay in super cool williamsburg! :),Brooklyn,Apartment,90,Private room,11211,1,1,18,85,93
21994464,01/10/2014,Nir and Ziv,Brooklyn,Apartment,,Private room,11213,1,1,0,70,
22023207,01/10/2014,Private room in great neighbourhood,Brooklyn,Apartment,,Private room,11215,1,1,0,85,
22009068,01/10/2014,Cozy Room in a Cute Brooklyn Apt,Brooklyn,Apartment,80,Private room,11216,2,1,7,70,83
22002701,01/10/2014,Large Room | Pvt Bath | Greenpoint,Brooklyn,Apartment,100,Private room,11222,1,1,2,90,100
22022641,01/10/2014,CUTE, LARGE ROOM ,near Manhattan!,Brooklyn,Apartment,90,Private room,11226,1,1,2,50,90
22019825,01/10/2014,Cozy Room+Bathroom in East Village,Manhattan,Apartment,,Private room,10009,1,1,0,130,
22006455,01/10/2014,Private Studio Apartment in Queens,Queens,Apartment,80,Private room,11423,1,1,8,79,80
22017633,01/10/2014,Charming Condo in NYC,Manhattan,Apartment,,Shared room,10031,2,1,0,95,
22057975,02/10/2014,Newly-Renovated 2BR/1BTH Garden Apt,Brooklyn,Apartment,95,Entire home/apt,11221,3,1,16,140,96
22063782,02/10/2014,Beautiful whole apt. in Greenpoint!,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,2,125,100
22068522,02/10/2014,Modern 1 bdrm Balcony Parking,Brooklyn,Apartment,100,Entire home/apt,11229,2,1,1,150,100
22058453,02/10/2014,Sunny Loft In Prime Williamsburg!,Brooklyn,Loft,90,Entire home/apt,11249,3,1,50,299,90
22051787,02/10/2014,?VINTAGE HOUSE ? CENTRAL PARK?,Manhattan,Apartment,,Entire home/apt,,1,1,1,195,
22036019,02/10/2014,Beautiful & Convenient Flex 1 BR,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,150,100
22051787,02/10/2014,Beautiful 1br - STUNNING VIEWS !!!,Manhattan,Apartment,,Entire home/apt,10019,1,1,0,245,
22051787,02/10/2014,CYPRESS HOUSE *** HELL'S KITCHEN,Manhattan,Apartment,,Entire home/apt,10019,1,1,0,300,
22051787,02/10/2014,WRITER'S NEST ? HEART OF NYC ? RARE,Manhattan,Apartment,,Entire home/apt,10019,1,1,0,249,
22044847,02/10/2014,UWS studio - prime location!,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,145,100
22066855,02/10/2014,Beautiful Loft in Trendy Harlem,Manhattan,Apartment,100,Entire home/apt,10027,1,1,3,140,100
22060520,02/10/2014,New Modern 1 Bedroom near Park,Manhattan,Apartment,,Entire home/apt,10075,2,1,0,249,
22060520,02/10/2014,Spacious, Bright 1 Bed, 1 Bath Apt,Manhattan,Apartment,95,Entire home/apt,10075,3,1,6,249,96
22050186,02/10/2014,Williamsburg Apt.near L,M,J,G train,Brooklyn,Apartment,90,Private room,11211,1,1,8,75,93
22043362,02/10/2014,1 Bedroom Available in Fort Greene,Brooklyn,Apartment,80,Private room,11217,1,1,1,53,80
22043362,02/10/2014,1 Bedroom in Beautiful Fort Greene,Brooklyn,Apartment,,Private room,11217,1,1,0,51,
22045406,02/10/2014,Beautiful, bright Bed-Stuy bedroom!,Brooklyn,Apartment,85,Private room,11221,1,1,14,91,85
22061088,02/10/2014,Huge Room available in Trendy BK!!!,Brooklyn,Apartment,,Private room,11221,1,1,0,44,
22054385,02/10/2014,A Private Bedroom Near Penn Station,Manhattan,Apartment,95,Private room,10001,1,1,15,99,96
22058409,02/10/2014,Luxury Apartment,Manhattan,Apartment,,Private room,10004,1,1,0,80,
22030823,02/10/2014,NYC Girls dorm in Astoria,Queens,House,95,Private room,11234,1,1,5,64,96
22036019,02/10/2014,Beautiful & Convenient room in LES!,Manhattan,Apartment,100,Shared room,10002,1,1,2,70,100
22091623,03/10/2014,Private Backyard Greenpoint,Brooklyn,Apartment,,Entire home/apt,11222,1,1,0,100,
22096052,03/10/2014,Hip Wburg/Greenpoint Full Apt,Brooklyn,Apartment,,Entire home/apt,11222,1,1,1,100,
22089583,03/10/2014,Cozy One Bedroom in Williamsburg!,Brooklyn,Apartment,90,Entire home/apt,11249,1,1,2,200,90
22101879,03/10/2014,Spacious Apt Heart of East Village,Manhattan,Apartment,90,Entire home/apt,10009,2,1,17,275,91
22098999,03/10/2014,Beautiful studio-doormen-rooftop!,Manhattan,Apartment,,Entire home/apt,10010,1,1,0,240,
22087929,03/10/2014,Heart of the Bowery,Manhattan,Apartment,100,Entire home/apt,10012,1,1,2,150,100
22096892,03/10/2014,Quaint Harlem Studio,Manhattan,Apartment,80,Entire home/apt,10030,1,1,19,117,82
22088164,03/10/2014,Garden Oasis Apartment - 2 bedroom,Manhattan,Apartment,90,Entire home/apt,10035,4,1,36,200,94
22102721,03/10/2014,One Bedroom in Williamsburg!,Brooklyn,Apartment,,Private room,11211,1,1,0,110,
22097839,03/10/2014,1-4 Bedroom Apartment 1200 Sqft,Brooklyn,Apartment,,Private room,11214,1,1,0,125,
22087408,03/10/2014,Big, bright private room Manhattan!,Manhattan,Apartment,,Private room,10002,1,1,0,150,
22087408,03/10/2014,Bright cozy private room Manhattan!,Manhattan,Apartment,,Private room,10002,1,1,0,125,
22087408,03/10/2014,Very bright private room Manhattan!,Manhattan,Apartment,100,Private room,10002,1,1,2,125,100
22095455,03/10/2014,Large Sunny Private Room,Manhattan,Apartment,100,Private room,10013,1,1,1,100,100
22084484,03/10/2014,Cozy space 12 min to Manhattan,Queens,Apartment,100,Private room,11103,1,1,2,75,100
22087408,03/10/2014,Sofa in bright & cozy living room!,Manhattan,Apartment,,Shared room,10002,1,1,0,85,
22087408,03/10/2014,Sofa in bright and big living room!,Manhattan,Apartment,95,Shared room,10002,1,1,19,75,98
22131280,04/10/2014,Large Studio Apt, East Willaimsburg,Brooklyn,Apartment,75,Entire home/apt,11206,2,1,10,79,77
22131209,04/10/2014,LOVELY GARDEN APT FOR 2 TO 4,Brooklyn,Apartment,85,Entire home/apt,11213,2,1,3,150,87
22131083,04/10/2014,True 1br Apartment Chelsea,Manhattan,Apartment,,Entire home/apt,10011,1,1,0,245,
22129977,04/10/2014,Manhattan On The Rocks,Manhattan,Apartment,90,Entire home/apt,10019,1,1,6,250,93
22123262,04/10/2014,3-BEDROOM CENTRAL PARK HUGE SPACE !,Manhattan,Apartment,85,Entire home/apt,10025,3,1,9,205,86
22123344,04/10/2014,Bright Cozy Apt — Near Express Sbwy,Manhattan,Apartment,100,Entire home/apt,10032,2,1,2,135,100
22127824,04/10/2014,My Handmade Brooklyn Loft,Brooklyn,Apartment,,Private room,11211,1,1,0,90,
22127824,04/10/2014,My Handmade Brooklyn Loft,Brooklyn,Apartment,100,Private room,11211,1,1,3,90,100
22116550,04/10/2014,Spacious Room in Trendy Bushwick!,Brooklyn,Apartment,100,Private room,11221,1,1,1,49,100
22116550,04/10/2014,Sunny & Spacious Room in Bushwick!,Brooklyn,Apartment,,Private room,11221,1,1,0,52,
22113931,04/10/2014,Private bedroom 15 min to Manhattan,Brooklyn,Apartment,90,Private room,11237,1,1,8,60,91
22131245,04/10/2014,Wyndham 45 midtown NYC,Manhattan,Apartment,,Private room,10017,1,1,0,225,
22118412,04/10/2014,Large BR 3 Blocks From Subway,Queens,Apartment,,Private room,11102,1,1,0,65,
22118412,04/10/2014,Lovely Large BD 3 Blocks From Train,Queens,Apartment,90,Private room,11102,1,1,3,69,93
22128466,04/10/2014,Private Room-Minutes to Manhattan,Queens,Apartment,,Private room,11104,1,1,0,80,
22113452,04/10/2014,Pvt bedroom w/ independent entrance,Queens,Apartment,95,Private room,11237,1,1,9,40,98
22123838,04/10/2014,Cozy Loft Overlooking Beach,Queens,House,90,Private room,11692,1,1,15,88,92
22123838,04/10/2014,Warm Cozy Beach House,Queens,House,90,Private room,11692,1,1,16,138,90
22133696,04/10/2014,Semi-private share,Manhattan,Apartment,95,Shared room,10028,1,1,12,86,95
22171747,05/10/2014,Spacious + Convenient Bushwick APT,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,3,115,100
22162980,05/10/2014,Manhattan Apartment with Large Deck,Manhattan,Apartment,90,Entire home/apt,10011,1,1,3,199,93
22156553,05/10/2014,Cozy 1 bed in heart of Hells Kitch!,Manhattan,Apartment,100,Entire home/apt,10019,1,1,3,165,100
22156164,05/10/2014,650sq ft. Upper East Side 1BDR,Manhattan,Apartment,100,Entire home/apt,10021,2,1,1,179,100
22147196,05/10/2014,Beautiful and cosy 3 bedrooms,Manhattan,Apartment,90,Entire home/apt,10025,6,1,3,690,93
22166558,05/10/2014,Cozy Harlem One Bedroom w Garden,Manhattan,Apartment,100,Entire home/apt,10027,2,1,1,115,100
22176463,05/10/2014,Best Neighborhood in NYC -,Manhattan,Apartment,80,Entire home/apt,10028,1,1,1,110,80
22159700,05/10/2014,Gorgeous Studio with Outdoor Space,Manhattan,Apartment,90,Entire home/apt,10036,1,1,3,240,93
22155577,05/10/2014,sublet/roommate fully furnished,Queens,Apartment,,Entire home/apt,11102,1,1,0,150,
22168231,05/10/2014,Great Astoria apartment near NYC!,Queens,Apartment,,Entire home/apt,11105,1,1,0,110,
22171095,05/10/2014,Cozy One Bedroom Apt - Astoria,Queens,Apartment,95,Entire home/apt,11106,1,1,33,125,98
22155470,05/10/2014,Bright room in new apartment,Brooklyn,Apartment,,Private room,11206,1,1,0,54,
22175430,05/10/2014,Private Bedroom In Park Slope, NY,Brooklyn,Apartment,,Private room,11215,1,1,0,150,
22152439,05/10/2014,Large Prospect Park South Apartment,Brooklyn,Apartment,,Private room,11226,1,1,0,85,
22165070,05/10/2014,1 Bedroom Apt in Prospect Heights,Brooklyn,Apartment,,Private room,11238,1,1,0,125,
22169776,05/10/2014,Great room in the lower East Side.,Manhattan,Apartment,80,Private room,10002,1,1,1,99,80
22157972,05/10/2014,Spacious room in East Village,Manhattan,Apartment,100,Private room,10009,1,1,1,75,100
22169012,05/10/2014,Spacious Midtown East 1 Private BR,Manhattan,Apartment,,Private room,10017,1,1,0,275,
22172864,05/10/2014,Comfortable room in Inwood!,Manhattan,Apartment,90,Private room,10034,1,1,20,60,93
22136110,05/10/2014,Private Bedroom - Midtown Manhattan,Manhattan,Apartment,,Private room,10036,1,1,0,80,
22172249,05/10/2014,Room in Hi-rise apartment building,Manhattan,Apartment,,Private room,10039,1,1,0,150,
22138180,05/10/2014,1 Flex Room | Huge 1BHK in Newyork,Manhattan,Apartment,,Private room,10280,1,1,0,110,
22158091,05/10/2014,"Cozy brownstone bed & bath, pvt.ent",Manhattan,House,95,Private room,10029,1,1,21,80,95
22217533,06/10/2014,Charming, Sunny, Classic  Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11213,1,1,7,135,94
22194698,06/10/2014,Super Cool Brooklyn, Near Manhattan,Brooklyn,Apartment,,Entire home/apt,11216,3,1,1,133,
22194698,06/10/2014,Brooklyn Home Base,Brooklyn,Apartment,90,Entire home/apt,11221,5,1,46,175,91
22199418,06/10/2014,Beautiful Brooklyn Full Apartment,Brooklyn,Apartment,,Entire home/apt,11221,3,1,0,375,
22194698,06/10/2014,Brooklyn Love, Fast to Manhattan!,Brooklyn,Apartment,100,Entire home/apt,11233,3,1,1,174,100
22209733,06/10/2014,Jewel of Crown Heights- Franklin Av,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,11,110,85
22211309,06/10/2014,Private Apt Williamsburg Brooklyn,Brooklyn,Apartment,85,Entire home/apt,11249,1,1,6,98,87
22199299,06/10/2014,Living the dream in Bushwick, 1BR,Brooklyn,House,100,Entire home/apt,11207,1,1,13,119,100
22198414,06/10/2014,Fun Large 1 bedroom - LES Manhattan,Manhattan,Apartment,95,Entire home/apt,10002,1,1,5,200,96
22216838,06/10/2014,2 bed/2 bath in Lower East Side,Manhattan,Apartment,,Entire home/apt,10002,5,1,0,500,
22218694,06/10/2014,Pure Serenity in Lower East Side,Manhattan,Apartment,85,Entire home/apt,10002,1,1,15,220,88
22218694,06/10/2014,Velvet Retreat in the LOWER EAST,Manhattan,Apartment,95,Entire home/apt,10002,1,1,21,230,96
22184986,06/10/2014,I have a spectacular view,Manhattan,Apartment,,Entire home/apt,10005,1,1,0,295,
22200835,06/10/2014,Sunny 2 BD. In Heart Of E. Village,Manhattan,Apartment,80,Entire home/apt,10009,3,1,21,349,84
22218083,06/10/2014,Comfy 1 BR apt in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,3,1,2,170,100
22218083,06/10/2014,Cozy 1 BR in the East Village,Manhattan,Apartment,,Entire home/apt,10009,3,1,0,200,
22204359,06/10/2014,3 beds in Flatiron-Gramercy,Manhattan,Apartment,100,Entire home/apt,10010,3,1,1,250,100
22221213,06/10/2014,Huge & Modern 1BR Apt in Chelsea/WV,Manhattan,Apartment,95,Entire home/apt,10011,1,1,10,325,96
22199109,06/10/2014,Cozy! 2BR Apt in Greenwich Village,Manhattan,Apartment,90,Entire home/apt,10014,2,1,43,210,91
22205787,06/10/2014,Private Studio, Columbia University,Manhattan,Apartment,100,Entire home/apt,10027,1,1,2,130,100
22203567,06/10/2014,**COOL/CHICK/CENTRAL LOCATION/2BR**,Manhattan,Apartment,80,Entire home/apt,10036,3,1,5,339,84
22203567,06/10/2014,Fancy loft by Central Park!,Manhattan,Apartment,100,Entire home/apt,10065,1,1,3,275,100
22218694,06/10/2014,Zen Garden in the heart of Astoria,Queens,Apartment,100,Entire home/apt,,2,1,2,220,100
