id,Host Id,Host Since,anio,mes,cant,Neighbourhood 
17367,10894229,2013/12/29,2013,7,1,Manhattan
17368,10898136,2013/12/29,2013,7,1,Manhattan
17369,10898136,2013/12/29,2013,7,1,Manhattan
17370,10900468,2013/12/29,2013,7,1,Manhattan
17371,10890910,2013/12/29,2013,7,1,Manhattan
17372,10898136,2013/12/29,2013,7,1,Manhattan
17373,10894596,2013/12/29,2013,7,1,Manhattan
17374,10879661,2013/12/29,2013,7,1,Manhattan
17375,10896934,2013/12/29,2013,7,1,Manhattan
17376,10887881,2013/12/29,2013,7,1,Brooklyn
17377,10884060,2013/12/29,2013,7,1,Brooklyn
17378,10893888,2013/12/29,2013,7,1,Brooklyn
17379,10899109,2013/12/29,2013,7,1,Brooklyn
17380,10899016,2013/12/29,2013,7,1,Brooklyn
17381,10896934,2013/12/29,2013,7,1,Manhattan
17382,10896934,2013/12/29,2013,7,1,Manhattan
17383,10889033,2013/12/29,2013,7,1,Manhattan
17384,10899235,2013/12/29,2013,7,1,Manhattan
17385,10899235,2013/12/29,2013,7,1,Manhattan
17386,10910216,2013/12/30,2013,7,1,Brooklyn
17387,10909353,2013/12/30,2013,7,1,Brooklyn
17388,10909829,2013/12/30,2013,7,1,Brooklyn
17389,10917992,2013/12/30,2013,7,1,Manhattan
17390,10919752,2013/12/30,2013,7,1,Manhattan
17391,10919457,2013/12/30,2013,7,1,Manhattan
17392,10920669,2013/12/30,2013,7,1,Manhattan
17393,10906528,2013/12/30,2013,7,1,Manhattan
17394,10910552,2013/12/30,2013,7,1,Manhattan
17395,10909353,2013/12/30,2013,7,1,Brooklyn
17396,10916318,2013/12/30,2013,7,1,Manhattan
17397,10916318,2013/12/30,2013,7,1,Manhattan
17398,10916318,2013/12/30,2013,7,1,Manhattan
17399,10916318,2013/12/30,2013,7,1,Manhattan
17400,10916318,2013/12/30,2013,7,1,Manhattan
17401,10922271,2013/12/30,2013,7,1,Manhattan
17402,10918168,2013/12/30,2013,7,1,Manhattan
17403,10933827,2013/12/31,2013,7,1,Brooklyn
17404,10932521,2013/12/31,2013,7,1,Manhattan
17405,10928857,2013/12/31,2013,7,1,Manhattan
17406,10929564,2013/12/31,2013,7,1,Manhattan
17407,10927658,2013/12/31,2013,7,1,Manhattan
17408,10929588,2013/12/31,2013,7,1,Manhattan
17409,10931680,2013/12/31,2013,7,1,Manhattan
17410,10931680,2013/12/31,2013,7,1,Manhattan
17411,10929870,2013/12/31,2013,7,1,Manhattan
17412,10928534,2013/12/31,2013,7,1,Manhattan
17413,10927591,2013/12/31,2013,7,1,Manhattan
17414,10929872,2013/12/31,2013,7,1,Manhattan
17415,10952361,2014/01/01,2014,7,1,Manhattan
17416,10953969,2014/01/01,2014,7,1,Manhattan
17417,10952317,2014/01/01,2014,7,1,Manhattan
17418,10938586,2014/01/01,2014,7,1,Brooklyn
17419,10942358,2014/01/01,2014,7,1,Brooklyn
17420,10950140,2014/01/01,2014,7,1,Brooklyn
17421,10949644,2014/01/01,2014,7,1,Manhattan
17422,10953317,2014/01/01,2014,7,1,Manhattan
17423,10973049,2014/01/02,2014,7,1,Brooklyn
17424,10971751,2014/01/02,2014,7,1,Brooklyn
17425,10975987,2014/01/02,2014,7,1,Brooklyn
17426,10973455,2014/01/02,2014,7,1,Manhattan
17427,10967533,2014/01/02,2014,7,1,Manhattan
17428,10963050,2014/01/02,2014,7,1,Manhattan
17429,10962595,2014/01/02,2014,7,1,Manhattan
17430,10962595,2014/01/02,2014,7,1,Manhattan
17431,10976239,2014/01/02,2014,7,1,Manhattan
17432,10968147,2014/01/02,2014,7,1,Manhattan
17433,10974421,2014/01/02,2014,7,1,Manhattan
17434,10976977,2014/01/02,2014,7,1,Manhattan
17435,10964020,2014/01/02,2014,7,1,Queens
17436,10963564,2014/01/02,2014,7,1,Brooklyn
17437,10963564,2014/01/02,2014,7,1,Brooklyn
17438,10966079,2014/01/02,2014,7,1,Brooklyn
17439,10972334,2014/01/02,2014,7,1,Brooklyn
17440,10963564,2014/01/02,2014,7,1,Brooklyn
17441,10979995,2014/01/02,2014,7,1,Manhattan
17442,11004220,2014/01/03,2014,7,1,Brooklyn
17443,10992588,2014/01/03,2014,7,1,Brooklyn
17444,10981050,2014/01/03,2014,7,1,Brooklyn
17445,10988228,2014/01/03,2014,7,1,Brooklyn
17446,10992588,2014/01/03,2014,7,1,Brooklyn
17447,10999883,2014/01/03,2014,7,1,Manhattan
17448,10995585,2014/01/03,2014,7,1,Manhattan
17449,10995060,2014/01/03,2014,7,1,Manhattan
17450,10988040,2014/01/03,2014,7,1,Manhattan
17451,10987233,2014/01/03,2014,7,1,Queens
17452,10998158,2014/01/03,2014,7,1,Queens
17453,10995367,2014/01/03,2014,7,1,Brooklyn
17454,11003305,2014/01/03,2014,7,1,Brooklyn
17455,10996781,2014/01/03,2014,7,1,Manhattan
17456,10988400,2014/01/03,2014,7,1,Manhattan
17457,10988400,2014/01/03,2014,7,1,Manhattan
17458,10995060,2014/01/03,2014,7,1,Brooklyn
17459,11012377,2014/01/04,2014,7,1,Brooklyn
17460,11010680,2014/01/04,2014,7,1,Brooklyn
17461,11015793,2014/01/04,2014,7,1,Manhattan
17462,11021180,2014/01/04,2014,7,1,Manhattan
17463,11012889,2014/01/04,2014,7,1,Manhattan
17464,11026037,2014/01/04,2014,7,1,Manhattan
17465,11013095,2014/01/04,2014,7,1,Manhattan
17466,11024818,2014/01/04,2014,7,1,Brooklyn
17467,11022524,2014/01/04,2014,7,1,Brooklyn
17468,11011376,2014/01/04,2014,7,1,Brooklyn
17469,11019603,2014/01/04,2014,7,1,Brooklyn
17470,11010205,2014/01/04,2014,7,1,Brooklyn
17471,11023605,2014/01/04,2014,7,1,Manhattan
17472,11004770,2014/01/04,2014,7,1,Queens
17473,11004770,2014/01/04,2014,7,1,Queens
17474,11050335,2014/01/05,2014,7,1,Brooklyn
17475,11027504,2014/01/05,2014,7,1,Brooklyn
17476,11027504,2014/01/05,2014,7,1,Brooklyn
17477,11050387,2014/01/05,2014,7,1,Brooklyn
17478,11051696,2014/01/05,2014,7,1,Manhattan
17479,11051009,2014/01/05,2014,7,1,Manhattan
17480,11052635,2014/01/05,2014,7,1,Manhattan
17481,11050337,2014/01/05,2014,7,1,Manhattan
17482,11045090,2014/01/05,2014,7,1,Manhattan
17483,11039665,2014/01/05,2014,7,1,Manhattan
17484,11049035,2014/01/05,2014,7,1,Manhattan
17485,11045090,2014/01/05,2014,7,1,Manhattan
17486,11045090,2014/01/05,2014,7,1,Manhattan
17487,11045090,2014/01/05,2014,7,1,Manhattan
17488,11050098,2014/01/05,2014,7,1,Queens
17489,11039369,2014/01/05,2014,7,1,Brooklyn
17490,11028650,2014/01/05,2014,7,1,Brooklyn
17491,11028773,2014/01/05,2014,7,1,Brooklyn
17492,11038385,2014/01/05,2014,7,1,Brooklyn
17493,11038385,2014/01/05,2014,7,1,Brooklyn
17494,11045893,2014/01/05,2014,7,1,Brooklyn
17495,11027949,2014/01/05,2014,7,1,Manhattan
17496,11050098,2014/01/05,2014,7,1,Queens
17497,11050098,2014/01/05,2014,7,1,Queens
17498,11064660,2014/01/06,2014,7,1,Brooklyn
17499,11064999,2014/01/06,2014,7,1,Brooklyn
17500,11071989,2014/01/06,2014,7,1,Brooklyn
17501,11081868,2014/01/06,2014,7,1,Brooklyn
17502,11079245,2014/01/06,2014,7,1,Brooklyn
17503,11081810,2014/01/06,2014,7,1,Manhattan
17504,11080632,2014/01/06,2014,7,1,Manhattan
17505,11055472,2014/01/06,2014,7,1,Manhattan
17506,11055472,2014/01/06,2014,7,1,Manhattan
17507,11068935,2014/01/06,2014,7,1,Manhattan
17508,11065910,2014/01/06,2014,7,1,Manhattan
17509,11063707,2014/01/06,2014,7,1,Manhattan
17510,11066509,2014/01/06,2014,7,1,Manhattan
17511,11077437,2014/01/06,2014,7,1,Brooklyn
17512,11064558,2014/01/06,2014,7,1,Brooklyn
17513,11068937,2014/01/06,2014,7,1,Brooklyn
17514,11066377,2014/01/06,2014,7,1,Brooklyn
17515,11073109,2014/01/06,2014,7,1,Brooklyn
17516,11065009,2014/01/06,2014,7,1,Brooklyn
17517,11065009,2014/01/06,2014,7,1,Brooklyn
17518,11065009,2014/01/06,2014,7,1,Brooklyn
17519,11065009,2014/01/06,2014,7,1,Brooklyn
17520,11056391,2014/01/06,2014,7,1,Manhattan
17521,11071605,2014/01/06,2014,7,1,Manhattan
17522,11055472,2014/01/06,2014,7,1,Manhattan
17523,11055472,2014/01/06,2014,7,1,Manhattan
17524,11070320,2014/01/06,2014,7,1,Manhattan
17525,11081099,2014/01/06,2014,7,1,Manhattan
17526,11071244,2014/01/06,2014,7,1,Queens
17527,11105213,2014/01/07,2014,7,1,Brooklyn
17528,11083378,2014/01/07,2014,7,1,Brooklyn
17529,11105949,2014/01/07,2014,7,1,Brooklyn
17530,11106339,2014/01/07,2014,7,1,Brooklyn
17531,11094296,2014/01/07,2014,7,1,Manhattan
17532,11108775,2014/01/07,2014,7,1,Manhattan
17533,11084962,2014/01/07,2014,7,1,Manhattan
17534,11093477,2014/01/07,2014,7,1,Manhattan
17535,11093477,2014/01/07,2014,7,1,Manhattan
17536,11093477,2014/01/07,2014,7,1,Manhattan
17537,11098420,2014/01/07,2014,7,1,Manhattan
17538,11102615,2014/01/07,2014,7,1,Staten Island
17539,11085990,2014/01/07,2014,7,1,Bronx
17540,11091997,2014/01/07,2014,7,1,Brooklyn
17541,11107448,2014/01/07,2014,7,1,Brooklyn
17542,11090576,2014/01/07,2014,7,1,Manhattan
17543,11092277,2014/01/07,2014,7,1,Manhattan
17544,11084962,2014/01/07,2014,7,1,Manhattan
17545,11102249,2014/01/07,2014,7,1,Manhattan
17546,11082586,2014/01/07,2014,7,1,Manhattan
17547,11107708,2014/01/07,2014,7,1,Manhattan
17548,11106339,2014/01/07,2014,7,1,Brooklyn
17549,11129295,2014/01/08,2014,7,1,Brooklyn
17550,11123873,2014/01/08,2014,7,1,Brooklyn
17551,11131539,2014/01/08,2014,7,1,Manhattan
17552,11136523,2014/01/08,2014,7,1,Manhattan
17553,11134859,2014/01/08,2014,7,1,Manhattan
17554,11122188,2014/01/08,2014,7,1,Manhattan
17555,11132969,2014/01/08,2014,7,1,Manhattan
17556,11130276,2014/01/08,2014,7,1,Manhattan
17557,11122784,2014/01/08,2014,7,1,Manhattan
17558,11128943,2014/01/08,2014,7,1,Manhattan
17559,11130668,2014/01/08,2014,7,1,Manhattan
17560,11130498,2014/01/08,2014,7,1,Manhattan
17561,11111521,2014/01/08,2014,7,1,Manhattan
17562,11131161,2014/01/08,2014,7,1,Brooklyn
17563,11112131,2014/01/08,2014,7,1,Brooklyn
17564,11136429,2014/01/08,2014,7,1,Manhattan
17565,11135345,2014/01/08,2014,7,1,Manhattan
17566,11122472,2014/01/08,2014,7,1,Manhattan
17567,11133335,2014/01/08,2014,7,1,Manhattan
17568,11123803,2014/01/08,2014,7,1,Manhattan
17569,11123321,2014/01/08,2014,7,1,Manhattan
17570,11134501,2014/01/08,2014,7,1,Manhattan
17571,11137400,2014/01/09,2014,7,1,Brooklyn
17572,11161713,2014/01/09,2014,7,1,Manhattan
17573,11146893,2014/01/09,2014,7,1,Manhattan
17574,11158434,2014/01/09,2014,7,1,Manhattan
17575,11161789,2014/01/09,2014,7,1,Manhattan
17576,11147328,2014/01/09,2014,7,1,Manhattan
17577,11152142,2014/01/09,2014,7,1,Manhattan
17578,11163915,2014/01/09,2014,7,1,Manhattan
17579,11156066,2014/01/09,2014,7,1,Manhattan
17580,11156066,2014/01/09,2014,7,1,Manhattan
17581,11146830,2014/01/09,2014,7,1,Queens
17582,11164946,2014/01/09,2014,7,1,Bronx
17583,11164946,2014/01/09,2014,7,1,Bronx
17584,11154991,2014/01/09,2014,7,1,Brooklyn
17585,11138156,2014/01/09,2014,7,1,Brooklyn
17586,11147343,2014/01/09,2014,7,1,Brooklyn
17587,11150772,2014/01/09,2014,7,1,Brooklyn
17588,11158279,2014/01/09,2014,7,1,Brooklyn
17589,11152002,2014/01/09,2014,7,1,Manhattan
17590,11152002,2014/01/09,2014,7,1,Manhattan
17591,11152385,2014/01/09,2014,7,1,Manhattan
17592,11163641,2014/01/09,2014,7,1,Manhattan
17593,11156511,2014/01/09,2014,7,1,Queens
17594,11189753,2014/01/10,2014,7,1,Brooklyn
17595,11189753,2014/01/10,2014,7,1,Brooklyn
17596,11189753,2014/01/10,2014,7,1,Brooklyn
17597,11186692,2014/01/10,2014,7,1,Manhattan
17598,11179499,2014/01/10,2014,7,1,Manhattan
17599,11190160,2014/01/10,2014,7,1,Manhattan
17600,11183488,2014/01/10,2014,7,1,Manhattan
17601,11176329,2014/01/10,2014,7,1,Manhattan
17602,11189204,2014/01/10,2014,7,1,Brooklyn
17603,11189139,2014/01/10,2014,7,1,Brooklyn
17604,11191183,2014/01/10,2014,7,1,Brooklyn
17605,11184401,2014/01/10,2014,7,1,Brooklyn
17606,11168804,2014/01/10,2014,7,1,Brooklyn
17607,11168804,2014/01/10,2014,7,1,Brooklyn
17608,11191325,2014/01/10,2014,7,1,Manhattan
17609,11167829,2014/01/10,2014,7,1,Manhattan
17610,11167829,2014/01/10,2014,7,1,Manhattan
17611,11167829,2014/01/10,2014,7,1,Manhattan
17612,11206175,2014/01/11,2014,7,1,Brooklyn
17613,11206175,2014/01/11,2014,7,1,Brooklyn
17614,11210040,2014/01/11,2014,7,1,Brooklyn
17615,11211404,2014/01/11,2014,7,1,Manhattan
17616,11203572,2014/01/11,2014,7,1,Manhattan
17617,11213234,2014/01/11,2014,7,1,Manhattan
17618,11212664,2014/01/11,2014,7,1,Manhattan
17619,11206175,2014/01/11,2014,7,1,Brooklyn
17620,11206175,2014/01/11,2014,7,1,Brooklyn
17621,11206175,2014/01/11,2014,7,1,Brooklyn
17622,11206175,2014/01/11,2014,7,1,Brooklyn
17623,11206175,2014/01/11,2014,7,1,Brooklyn
17624,11210040,2014/01/11,2014,7,1,Brooklyn
17625,11206175,2014/01/11,2014,7,1,Brooklyn
17626,11206175,2014/01/11,2014,7,1,Brooklyn
17627,11208418,2014/01/11,2014,7,1,Manhattan
17628,11216537,2014/01/11,2014,7,1,Manhattan
17629,11203708,2014/01/11,2014,7,1,Manhattan
17630,11199830,2014/01/11,2014,7,1,Manhattan
17631,11206175,2014/01/11,2014,7,1,Queens
17632,11206175,2014/01/11,2014,7,1,Queens
17633,11237450,2014/01/12,2014,7,1,Brooklyn
17634,11243081,2014/01/12,2014,7,1,Brooklyn
17635,11241369,2014/01/12,2014,7,1,Brooklyn
17636,11244115,2014/01/12,2014,7,1,Brooklyn
17637,11246165,2014/01/12,2014,7,1,Manhattan
17638,11237160,2014/01/12,2014,7,1,Manhattan
17639,11239404,2014/01/12,2014,7,1,Manhattan
17640,11217512,2014/01/12,2014,7,1,Manhattan
17641,11230955,2014/01/12,2014,7,1,Brooklyn
17642,11240000,2014/01/12,2014,7,1,Brooklyn
17643,11245025,2014/01/12,2014,7,1,Manhattan
17644,11245693,2014/01/12,2014,7,1,Manhattan
17645,11217703,2014/01/12,2014,7,1,Manhattan
17646,11217703,2014/01/12,2014,7,1,Manhattan
17647,11217703,2014/01/12,2014,7,1,Manhattan
17648,11217703,2014/01/12,2014,7,1,Manhattan
17649,11217703,2014/01/12,2014,7,1,Manhattan
17650,11237515,2014/01/12,2014,7,1,Manhattan
17651,11246580,2014/01/12,2014,7,1,Manhattan
17652,11246580,2014/01/12,2014,7,1,Manhattan
17653,11223321,2014/01/12,2014,7,1,Manhattan
17654,11223095,2014/01/12,2014,7,1,Queens
17655,11230523,2014/01/12,2014,7,1,Queens
17656,11249746,2014/01/13,2014,7,1,Brooklyn
17657,11258413,2014/01/13,2014,7,1,Brooklyn
17658,11258344,2014/01/13,2014,7,1,Brooklyn
17659,11258344,2014/01/13,2014,7,1,Brooklyn
17660,11258344,2014/01/13,2014,7,1,Brooklyn
17661,11254580,2014/01/13,2014,7,1,Manhattan
17662,11260309,2014/01/13,2014,7,1,Manhattan
17663,11273539,2014/01/13,2014,7,1,Manhattan
17664,11279301,2014/01/13,2014,7,1,Manhattan
17665,11273858,2014/01/13,2014,7,1,Manhattan
17666,11260788,2014/01/13,2014,7,1,Manhattan
17667,11258694,2014/01/13,2014,7,1,Manhattan
17668,11276711,2014/01/13,2014,7,1,Manhattan
17669,11259232,2014/01/13,2014,7,1,Manhattan
17670,11279301,2014/01/13,2014,7,1,Manhattan
17671,11278804,2014/01/13,2014,7,1,Queens
17672,11258908,2014/01/13,2014,7,1,Brooklyn
17673,11279640,2014/01/13,2014,7,1,Brooklyn
17674,11272233,2014/01/13,2014,7,1,Brooklyn
17675,11249304,2014/01/13,2014,7,1,Brooklyn
17676,11255572,2014/01/13,2014,7,1,Brooklyn
17677,11260732,2014/01/13,2014,7,1,Brooklyn
17678,11258569,2014/01/13,2014,7,1,Brooklyn
17679,11265131,2014/01/13,2014,7,1,Manhattan
17680,11261555,2014/01/13,2014,7,1,Manhattan
17681,11279503,2014/01/13,2014,7,1,Manhattan
17682,11262236,2014/01/13,2014,7,1,Manhattan
17683,11262581,2014/01/13,2014,7,1,Manhattan
17684,11273322,2014/01/13,2014,7,1,Manhattan
17685,11269856,2014/01/13,2014,7,1,Queens
17686,11277173,2014/01/13,2014,7,1,Staten Island
17687,11269856,2014/01/13,2014,7,1,Queens
17688,11312486,2014/01/14,2014,7,1,Brooklyn
17689,11308402,2014/01/14,2014,7,1,Brooklyn
17690,11294476,2014/01/14,2014,7,1,Manhattan
17691,11298242,2014/01/14,2014,7,1,Manhattan
17692,11312158,2014/01/14,2014,7,1,Manhattan
17693,11309858,2014/01/14,2014,7,1,Manhattan
17694,11297009,2014/01/14,2014,7,1,Manhattan
17695,11280333,2014/01/14,2014,7,1,Manhattan
17696,11306420,2014/01/14,2014,7,1,Brooklyn
17697,11297009,2014/01/14,2014,7,1,Manhattan
17698,11297009,2014/01/14,2014,7,1,Manhattan
17699,11340324,2014/01/15,2014,7,1,Brooklyn
17700,11333699,2014/01/15,2014,7,1,Brooklyn
17701,11334469,2014/01/15,2014,7,1,Brooklyn
17702,11334469,2014/01/15,2014,7,1,Brooklyn
17703,11313849,2014/01/15,2014,7,1,Brooklyn
17704,11325427,2014/01/15,2014,7,1,Manhattan
17705,11345061,2014/01/15,2014,7,1,Manhattan
17706,11347144,2014/01/15,2014,7,1,Manhattan
17707,11330638,2014/01/15,2014,7,1,Manhattan
17708,11344768,2014/01/15,2014,7,1,Manhattan
17709,11339193,2014/01/15,2014,7,1,Manhattan
17710,11346729,2014/01/15,2014,7,1,Manhattan
17711,11344768,2014/01/15,2014,7,1,Manhattan
17712,11327495,2014/01/15,2014,7,1,Staten Island
17713,11342593,2014/01/15,2014,7,1,Bronx
17714,11344729,2014/01/15,2014,7,1,Brooklyn
17715,11341369,2014/01/15,2014,7,1,Brooklyn
17716,11330223,2014/01/15,2014,7,1,Brooklyn
17717,11346054,2014/01/15,2014,7,1,Manhattan
17718,11323782,2014/01/15,2014,7,1,Manhattan
17719,11329662,2014/01/15,2014,7,1,Manhattan
17720,11371357,2014/01/16,2014,7,1,Brooklyn
17721,11371357,2014/01/16,2014,7,1,Brooklyn
17722,11375556,2014/01/16,2014,7,1,Brooklyn
17723,11364146,2014/01/16,2014,7,1,Brooklyn
17724,11369454,2014/01/16,2014,7,1,Brooklyn
17725,11366961,2014/01/16,2014,7,1,Manhattan
17726,11371978,2014/01/16,2014,7,1,Manhattan
17727,11353287,2014/01/16,2014,7,1,Manhattan
17728,11360902,2014/01/16,2014,7,1,Manhattan
17729,11347531,2014/01/16,2014,7,1,Manhattan
17730,11360525,2014/01/16,2014,7,1,Queens
17731,11354707,2014/01/16,2014,7,1,Queens
17732,11377754,2014/01/16,2014,7,1,Queens
17733,11373806,2014/01/16,2014,7,1,Brooklyn
17734,11363708,2014/01/16,2014,7,1,Brooklyn
17735,11371308,2014/01/16,2014,7,1,Brooklyn
17736,11360525,2014/01/16,2014,7,1,Queens
17737,11363157,2014/01/16,2014,7,1,Queens
17738,11389433,2014/01/17,2014,7,1,Brooklyn
17739,11395301,2014/01/17,2014,7,1,Brooklyn
17740,11387452,2014/01/17,2014,7,1,Manhattan
17741,11391655,2014/01/17,2014,7,1,Manhattan
17742,11395220,2014/01/17,2014,7,1,Manhattan
17743,11395856,2014/01/17,2014,7,1,Manhattan
17744,11395269,2014/01/17,2014,7,1,Manhattan
17745,11403277,2014/01/17,2014,7,1,Manhattan
17746,11389433,2014/01/17,2014,7,1,Brooklyn
17747,11394444,2014/01/17,2014,7,1,Brooklyn
17748,11394444,2014/01/17,2014,7,1,Brooklyn
17749,11395111,2014/01/17,2014,7,1,Brooklyn
17750,11392164,2014/01/17,2014,7,1,Brooklyn
17751,11394622,2014/01/17,2014,7,1,Brooklyn
17752,11401019,2014/01/17,2014,7,1,Brooklyn
17753,11378117,2014/01/17,2014,7,1,Brooklyn
17754,11401019,2014/01/17,2014,7,1,Brooklyn
17755,11401019,2014/01/17,2014,7,1,Brooklyn
17756,11391788,2014/01/17,2014,7,1,Brooklyn
17757,11402818,2014/01/17,2014,7,1,Manhattan
17758,11385753,2014/01/17,2014,7,1,Manhattan
17759,11418790,2014/01/18,2014,7,1,Brooklyn
17760,11430355,2014/01/18,2014,7,1,Brooklyn
17761,11413580,2014/01/18,2014,7,1,Brooklyn
17762,11417082,2014/01/18,2014,7,1,Brooklyn
17763,11427795,2014/01/18,2014,7,1,Manhattan
17764,11417462,2014/01/18,2014,7,1,Manhattan
17765,11418701,2014/01/18,2014,7,1,Manhattan
17766,11415824,2014/01/18,2014,7,1,Manhattan
17767,11427964,2014/01/18,2014,7,1,Manhattan
17768,11424459,2014/01/18,2014,7,1,Manhattan
17769,11406105,2014/01/18,2014,7,1,Brooklyn
17770,11427759,2014/01/18,2014,7,1,Brooklyn
17771,11418411,2014/01/18,2014,7,1,Manhattan
17772,11418434,2014/01/18,2014,7,1,Manhattan
17773,11457662,2014/01/19,2014,7,1,Brooklyn
17774,11461751,2014/01/19,2014,7,1,Brooklyn
17775,11454875,2014/01/19,2014,7,1,Brooklyn
17776,11458001,2014/01/19,2014,7,1,Brooklyn
17777,11452389,2014/01/19,2014,7,1,Brooklyn
17778,11440598,2014/01/19,2014,7,1,Brooklyn
17779,11461792,2014/01/19,2014,7,1,Brooklyn
17780,11440643,2014/01/19,2014,7,1,Manhattan
17781,11459436,2014/01/19,2014,7,1,Manhattan
17782,11461854,2014/01/19,2014,7,1,Manhattan
17783,11457317,2014/01/19,2014,7,1,Manhattan
17784,11460768,2014/01/19,2014,7,1,Manhattan
17785,11452219,2014/01/19,2014,7,1,Manhattan
17786,11439758,2014/01/19,2014,7,1,Staten Island
17787,11461751,2014/01/19,2014,7,1,Brooklyn
17788,11453695,2014/01/19,2014,7,1,Brooklyn
17789,11461751,2014/01/19,2014,7,1,Brooklyn
17790,11447704,2014/01/19,2014,7,1,Brooklyn
17791,11462251,2014/01/19,2014,7,1,Manhattan
17792,11457808,2014/01/19,2014,7,1,Manhattan
17793,11489007,2014/01/20,2014,7,1,Brooklyn
17794,11495235,2014/01/20,2014,7,1,Brooklyn
17795,11494077,2014/01/20,2014,7,1,Brooklyn
17796,11489372,2014/01/20,2014,7,1,Manhattan
17797,11492501,2014/01/20,2014,7,1,Manhattan
17798,11474678,2014/01/20,2014,7,1,Manhattan
17799,11479731,2014/01/20,2014,7,1,Manhattan
17800,11483903,2014/01/20,2014,7,1,Manhattan
17801,11495153,2014/01/20,2014,7,1,Manhattan
17802,11494286,2014/01/20,2014,7,1,Manhattan
17803,11495153,2014/01/20,2014,7,1,Manhattan
17804,11495251,2014/01/20,2014,7,1,Manhattan
17805,11490872,2014/01/20,2014,7,1,Manhattan
17806,11478478,2014/01/20,2014,7,1,Manhattan
17807,11490187,2014/01/20,2014,7,1,Manhattan
17808,11485962,2014/01/20,2014,7,1,Manhattan
17809,11484288,2014/01/20,2014,7,1,Manhattan
17810,11486606,2014/01/20,2014,7,1,Manhattan
17811,11488877,2014/01/20,2014,7,1,Manhattan
17812,11493390,2014/01/20,2014,7,1,Queens
17813,11486838,2014/01/20,2014,7,1,Brooklyn
17814,11491468,2014/01/20,2014,7,1,Brooklyn
17815,11474322,2014/01/20,2014,7,1,Brooklyn
17816,11463877,2014/01/20,2014,7,1,Brooklyn
17817,11481108,2014/01/20,2014,7,1,Brooklyn
17818,11490382,2014/01/20,2014,7,1,Brooklyn
17819,11491468,2014/01/20,2014,7,1,Brooklyn
17820,11494661,2014/01/20,2014,7,1,Manhattan
17821,11490981,2014/01/20,2014,7,1,Manhattan
17822,11501945,2014/01/21,2014,7,1,Brooklyn
17823,11522880,2014/01/21,2014,7,1,Brooklyn
17824,11505404,2014/01/21,2014,7,1,Brooklyn
17825,11518846,2014/01/21,2014,7,1,Manhattan
17826,11513275,2014/01/21,2014,7,1,Manhattan
17827,11516219,2014/01/21,2014,7,1,Manhattan
17828,11523254,2014/01/21,2014,7,1,Manhattan
17829,11513199,2014/01/21,2014,7,1,Manhattan
17830,11510234,2014/01/21,2014,7,1,Manhattan
17831,11514032,2014/01/21,2014,7,1,Manhattan
17832,11526081,2014/01/21,2014,7,1,Manhattan
17833,11526231,2014/01/21,2014,7,1,Manhattan
17834,11512908,2014/01/21,2014,7,1,Manhattan
17835,11508018,2014/01/21,2014,7,1,Manhattan
17836,11512483,2014/01/21,2014,7,1,Manhattan
17837,11513982,2014/01/21,2014,7,1,Manhattan
17838,11528105,2014/01/21,2014,7,1,Queens
17839,11501800,2014/01/21,2014,7,1,Brooklyn
17840,11496665,2014/01/21,2014,7,1,Brooklyn
17841,11527677,2014/01/21,2014,7,1,Brooklyn
17842,11526701,2014/01/21,2014,7,1,Brooklyn
17843,11511386,2014/01/21,2014,7,1,Manhattan
17844,11505536,2014/01/21,2014,7,1,Manhattan
17845,11525399,2014/01/21,2014,7,1,Queens
17846,11557140,2014/01/22,2014,7,1,Bronx
17847,11555234,2014/01/22,2014,7,1,Brooklyn
17848,11538132,2014/01/22,2014,7,1,Manhattan
17849,11540028,2014/01/22,2014,7,1,Manhattan
17850,11538076,2014/01/22,2014,7,1,Manhattan
17851,11541574,2014/01/22,2014,7,1,Manhattan
17852,11538802,2014/01/22,2014,7,1,Manhattan
17853,11548401,2014/01/22,2014,7,1,Manhattan
17854,11555627,2014/01/22,2014,7,1,Manhattan
17855,11528411,2014/01/22,2014,7,1,Manhattan
17856,11557572,2014/01/22,2014,7,1,Manhattan
17857,11540949,2014/01/22,2014,7,1,Manhattan
17858,11555627,2014/01/22,2014,7,1,Manhattan
17859,11530621,2014/01/22,2014,7,1,Manhattan
17860,11549174,2014/01/22,2014,7,1,Manhattan
17861,11539130,2014/01/22,2014,7,1,Queens
17862,11552512,2014/01/22,2014,7,1,Queens
17863,11553899,2014/01/22,2014,7,1,Brooklyn
17864,11555258,2014/01/22,2014,7,1,Brooklyn
17865,11545485,2014/01/22,2014,7,1,Brooklyn
17866,11542120,2014/01/22,2014,7,1,Manhattan
17867,11540207,2014/01/22,2014,7,1,Manhattan
17868,11581609,2014/01/23,2014,7,1,Brooklyn
17869,11586472,2014/01/23,2014,7,1,Brooklyn
17870,11574643,2014/01/23,2014,7,1,Brooklyn
17871,11587869,2014/01/23,2014,7,1,Brooklyn
17872,11576459,2014/01/23,2014,7,1,Brooklyn
17873,11583584,2014/01/23,2014,7,1,Manhattan
17874,11559667,2014/01/23,2014,7,1,Manhattan
17875,11571997,2014/01/23,2014,7,1,Manhattan
17876,11570607,2014/01/23,2014,7,1,Manhattan
17877,11572198,2014/01/23,2014,7,1,Manhattan
17878,11574191,2014/01/23,2014,7,1,Manhattan
