Host Id;Host Since;mes;aniomes;anio;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating;AA;AB;AC;AD;AE;AF;AG;cant
21643551;22/09/2014;9;201409;2014;"""Diamond in the Rough""";Manhattan;Apartment;95;Private room;10027;1;1;14;100;99;;;;;;;;1
21651488;22/09/2014;9;201409;2014;Cozy and spacious in Manhattan!;Manhattan;Apartment;90;Private room;10034;1;1;8;72;91;;;;;;;;1
21634948;22/09/2014;9;201409;2014;Astoria room for rent in 2br apt.;Queens;Apartment;70;Private room;11102;1;1;3;100;70;;;;;;;;1
21641252;22/09/2014;9;201409;2014;Cozy Apt in a nice area;Bronx;Apartment;;Shared room;10467;1;1;0;25;;;;;;;;;1
21645208;22/09/2014;9;201409;2014;Couch in Clean; Bright Bushwick 1BD;Brooklyn;Apartment;80;Shared room;11206;1;1;1;80;80;;;;;;;1
21705761;23/09/2014;9;201409;2014;Bright Parkside Brownstone;Brooklyn;Apartment;;Entire home/apt;11215;2;1;0;180;;;;;;;;;1
21692962;23/09/2014;9;201409;2014;Entire humongous- Cozy one bedroom!;Brooklyn;Apartment;70;Entire home/apt;11225;4;1;3;96;70;;;;;;;;1
21704579;23/09/2014;9;201409;2014;Brooklyn Brownstone Family Gem;Brooklyn;Apartment;100;Entire home/apt;11231;4;1;4;235;100;;;;;;;;1
21706654;23/09/2014;9;201409;2014;Colorful apartment in brownstone;Brooklyn;Apartment;90;Entire home/apt;11233;2;1;10;110;90;;;;;;;;1
21680683;23/09/2014;9;201409;2014;Lofty Living: Heart of Williamsburg;Brooklyn;Apartment;95;Entire home/apt;11249;2;1;11;300;96;;;;;;;;1
21705530;23/09/2014;9;201409;2014;Lovely Brick Townhouse;Brooklyn;House;;Entire home/apt;11205;5;1;0;450;;;;;;;;;1
21688465;23/09/2014;9;201409;2014;Lovely Duplex in Brooklyn;Brooklyn;House;90;Entire home/apt;11213;4;1;19;290;92;;;;;;;;1
21686137;23/09/2014;9;201409;2014;Bright Designer 1BR in LES;Manhattan;Apartment;95;Entire home/apt;10002;1;1;17;169;95;;;;;;;;1
21688467;23/09/2014;9;201409;2014;luxury studio in prime LES location;Manhattan;Apartment;85;Entire home/apt;10002;2;1;3;230;87;;;;;;;;1
21694306;23/09/2014;9;201409;2014;Entire 1 BR apt in luxury building!;Manhattan;Apartment;;Entire home/apt;10006;1;1;0;212;;;;;;;;;1
21706559;23/09/2014;9;201409;2014;West Village 2 bedroom with terrace;Manhattan;Apartment;;Entire home/apt;10014;3;1;0;330;;;;;;;;;1
21671443;23/09/2014;9;201409;2014;Studio Apartment in Hell's Kitchen;Manhattan;Apartment;85;Entire home/apt;10019;1;1;6;99;87;;;;;;;;1
21703397;23/09/2014;9;201409;2014;Luxury 1 BR apartment with a view;Manhattan;Apartment;100;Entire home/apt;10128;2;1;3;180;100;;;;;;;;1
21704441;23/09/2014;9;201409;2014;Auberge 347;Manhattan;House;95;Entire home/apt;10065;8;1;26;1.200;97;;;;;;;;1
21663531;23/09/2014;9;201409;2014;Spacious and clean home.;Queens;Apartment;;Entire home/apt;11385;3;1;0;100;;;;;;;;;1
21699608;23/09/2014;9;201409;2014;1 BR; Cozy Bay Ridge Suite;Brooklyn;Apartment;90;Private room;11209;1;1;7;45;91;;;;;;;1
21699608;23/09/2014;9;201409;2014;Roomy Bay Ridge Suite; 1 BR;Brooklyn;Apartment;100;Private room;11209;1;1;1;60;100;;;;;;;1
21705739;23/09/2014;9;201409;2014;Cozy Room for 1;Brooklyn;Apartment;95;Private room;11213;1;1;15;75;96;;;;;;;;1
21704246;23/09/2014;9;201409;2014;Spacious bdr with a full priv bath!;Brooklyn;Apartment;100;Private room;11221;1;1;3;60;100;;;;;;;;1
21682640;23/09/2014;9;201409;2014;Cozy victorian peace of mind;Brooklyn;Apartment;;Private room;11226;1;1;0;65;;;;;;;;;1
21690225;23/09/2014;9;201409;2014;Brooklyn Experience;Brooklyn;Apartment;;Private room;11226;1;1;0;125;;;;;;;;;1
21687105;23/09/2014;9;201409;2014;Sunny Room in Carroll Gardens!;Brooklyn;Apartment;;Private room;11231;1;1;0;90;;;;;;;;;1
21703485;23/09/2014;9;201409;2014;Hell's Kitchen Apartment.(George.W);Manhattan;Apartment;85;Private room;10036;1;1;13;99;85;;;;;;;;1
21703485;23/09/2014;9;201409;2014;Hell's Kitchen Apartment.(Lincoln);Manhattan;Apartment;75;Private room;10036;1;1;20;105;78;;;;;;;;1
21703485;23/09/2014;9;201409;2014;Hell's Kitchen Apartment(Holland);Manhattan;Apartment;70;Private room;10036;1;1;28;99;71;;;;;;;;1
21663531;23/09/2014;9;201409;2014;Clean and private room.;Queens;Apartment;90;Private room;11385;1;1;7;50;94;;;;;;;;1
21699950;23/09/2014;9;201409;2014;Room with a view Minutes to midtown;Queens;Bed & Breakfast;90;Private room;11101;1;1;14;82;92;;;;;;;;1
21704513;23/09/2014;9;201409;2014;NYC Staten Island 1 Room;Staten Island;House;95;Private room;10306;1;1;9;45;96;;;;;;;;1
21703485;23/09/2014;9;201409;2014;Hell's Kitchen Sofa Bed.;Manhattan;Apartment;85;Shared room;10036;1;1;37;60;86;;;;;;;;1
21737730;24/09/2014;9;201409;2014;The Heart Of Bay Ridge 2 bdroom apt;Brooklyn;Apartment;;Entire home/apt;11209;2;1;0;120;;;;;;;;;1
21745511;24/09/2014;9;201409;2014;Great value in cool Greenpoint.;Brooklyn;Apartment;90;Entire home/apt;11222;1;1;16;119;94;;;;;;;;1
21711376;24/09/2014;9;201409;2014;Large Studio in Prospect Park South;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;4;150;93;;;;;;;;1
21725994;24/09/2014;9;201409;2014;Full Floor in Brownstone Near Park;Brooklyn;Apartment;100;Entire home/apt;11226;1;1;2;140;100;;;;;;;;1
21739419;24/09/2014;9;201409;2014;Magical Clubhouse&Private Backyard!;Brooklyn;Apartment;95;Entire home/apt;11237;2;1;11;96;98;;;;;;;;1
21727712;24/09/2014;9;201409;2014;Authentic Artist's Loft;Brooklyn;Apartment;100;Entire home/apt;11249;1;1;1;200;100;;;;;;;;1
21721684;24/09/2014;9;201409;2014;Beautiful Bushwick - 3BR Apartment;Brooklyn;House;90;Entire home/apt;11207;3;1;27;174;93;;;;;;;;1
21742914;24/09/2014;9;201409;2014;Cosy Studio in Gramercy  Park Area;Manhattan;Apartment;;Entire home/apt;10003;1;1;0;190;;;;;;;;;1
21726370;24/09/2014;9;201409;2014;HUGE studio in a great location;Manhattan;Apartment;;Entire home/apt;10016;1;1;0;250;;;;;;;;;1
21741770;24/09/2014;9;201409;2014;Beautiful NYC Apt on treelined St.;Manhattan;Apartment;;Entire home/apt;10016;3;1;0;300;;;;;;;;;1
21747761;24/09/2014;9;201409;2014;NYC Midtown Studio;Manhattan;Apartment;95;Entire home/apt;10017;1;1;4;145;95;;;;;;;;1
21745499;24/09/2014;9;201409;2014;Amazing apartment near Central Park;Manhattan;Apartment;90;Entire home/apt;10023;3;1;36;300;94;;;;;;;;1
21732933;24/09/2014;9;201409;2014;Across the Street from Central Park;Manhattan;Apartment;90;Entire home/apt;10029;2;1;2;165;90;;;;;;;;1
21735989;24/09/2014;9;201409;2014;Soho/Nolita/Best Area/2 Bedroom;Manhattan;Loft;100;Entire home/apt;10012;3;1;8;399;100;;;;;;;;1
21742218;24/09/2014;9;201409;2014;Private Room in Dumbo Artist's Loft;Brooklyn;Apartment;;Private room;11201;1;1;0;130;;;;;;;;;1
21739563;24/09/2014;9;201409;2014;Cool room while I'm away!;Brooklyn;Apartment;;Private room;11206;1;1;0;100;;;;;;;;;1
21726674;24/09/2014;9;201409;2014;Large Bedroom w/ Full Private Bath;Brooklyn;Apartment;;Private room;11213;1;1;0;65;;;;;;;;;1
21739439;24/09/2014;9;201409;2014;Adorable Attic Loft w/ Pvt. Bedroom;Brooklyn;Apartment;;Private room;11217;1;1;0;100;;;;;;;;;1
21736570;24/09/2014;9;201409;2014;10 minutes from Manhattan/NoDeposit;Brooklyn;Apartment;80;Private room;11237;2;1;3;79;80;;;;;;;;1
21740651;24/09/2014;9;201409;2014;1 Room in Spacious East Village Apt;Manhattan;Apartment;85;Private room;10003;1;1;12;132;87;;;;;;;;1
21730618;24/09/2014;9;201409;2014;Cozy apartment by Columbus Circle!;Manhattan;Apartment;95;Private room;10019;1;1;9;90;96;;;;;;;;1
21717945;24/09/2014;9;201409;2014;Huge room close to A and 1 train;Manhattan;Apartment;100;Private room;10033;1;1;2;75;100;;;;;;;;1
21782442;25/09/2014;9;201409;2014;Cozy 1 bedroom in the Bay Ridge NY;Brooklyn;Apartment;90;Entire home/apt;11209;2;1;4;95;93;;;;;;;;1
21764391;25/09/2014;9;201409;2014;The Pattern in Williamsburg;Brooklyn;Apartment;100;Entire home/apt;11211;2;1;6;265;100;;;;;;;;1
21749423;25/09/2014;9;201409;2014;Clean; Beautiful; Peaceful Space;Brooklyn;Apartment;100;Entire home/apt;11215;2;1;1;130;100;;;;;;1
21772348;25/09/2014;9;201409;2014;Sunny Park Slope Apartment;Brooklyn;Apartment;100;Entire home/apt;11217;2;1;5;200;100;;;;;;;;1
21768449;25/09/2014;9;201409;2014;Spacious One bedroom near the Park;Brooklyn;Apartment;90;Entire home/apt;11225;2;1;27;130;92;;;;;;;;1
21785284;25/09/2014;9;201409;2014;Great 1 bedroom apt just for you!;Brooklyn;Apartment;100;Entire home/apt;11231;1;1;1;125;100;;;;;;;;1
21787420;25/09/2014;9;201409;2014;Greenwich Village Living!;Manhattan;Apartment;;Entire home/apt;10003;1;1;0;350;;;;;;;;;1
21773739;25/09/2014;9;201409;2014;Beautiful Tribeca apartment;Manhattan;Apartment;100;Entire home/apt;10007;1;1;4;300;100;;;;;;;;1
21769337;25/09/2014;9;201409;2014;Large Alcove Studio in SoHo;Manhattan;Apartment;95;Entire home/apt;10012;2;1;11;225;98;;;;;;;;1
21769852;25/09/2014;9;201409;2014;Spacious 1BD with balcony;Manhattan;Apartment;100;Entire home/apt;10016;1;1;4;185;100;;;;;;;;1
21771868;25/09/2014;9;201409;2014;Charming Shabby Chic One-Bedroom;Manhattan;Apartment;90;Entire home/apt;10016;2;1;12;200;90;;;;;;;;1
21759005;25/09/2014;9;201409;2014;Idealistic Inwood;Manhattan;Apartment;95;Entire home/apt;10034;1;1;10;75;96;;;;;;;;1
21783738;25/09/2014;9;201409;2014;Sunny 1 Bedroom - Sleeps 4!;Manhattan;Apartment;80;Entire home/apt;10035;1;1;2;150;80;;;;;;;;1
21777274;25/09/2014;9;201409;2014;Brand New 1 BedRoom Upper East Side;Manhattan;Apartment;90;Entire home/apt;10065;2;1;29;179;93;;;;;;;;1
21773199;25/09/2014;9;201409;2014;Luxury Apt 10mins Manhattan;Queens;Apartment;;Entire home/apt;11101;1;1;0;149;;;;;;;;;1
21751476;25/09/2014;9;201409;2014;Cozy; spacious & convenient 1 BR :);Brooklyn;Apartment;95;Private room;11207;1;1;56;75;97;;;;;;;1
21777069;25/09/2014;9;201409;2014;Charming room in hip Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;31;60;92;;;;;;;;1
21777069;25/09/2014;9;201409;2014;Huge classy bedroom in Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;29;70;90;;;;;;;;1
21777069;25/09/2014;9;201409;2014;Private Room in Hip Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;27;60;96;;;;;;;;1
21782731;25/09/2014;9;201409;2014;Large and furnished +Free Breakfast;Brooklyn;Apartment;85;Private room;11230;1;1;5;85;88;;;;;;;;1
21785284;25/09/2014;9;201409;2014;Bright and large 2 room studio  .;Brooklyn;Apartment;100;Private room;11231;1;1;1;95;100;;;;;;;;1
21785284;25/09/2014;9;201409;2014;Your cosy  bedroom in  a 2 bedroom;Brooklyn;Apartment;70;Private room;11231;1;1;7;80;74;;;;;;;;1
21769359;25/09/2014;9;201409;2014;Bright; quiet room in Brooklyn!;Brooklyn;Apartment;;Private room;11237;1;1;0;70;;;;;;;;1
21767213;25/09/2014;9;201409;2014;West Village nest in the tree tops!;Manhattan;Apartment;;Private room;10014;1;1;0;150;;;;;;;;;1
21787440;25/09/2014;9;201409;2014;Cozy private room up in the Heights;Manhattan;Apartment;;Private room;10032;1;1;0;65;;;;;;;;;1
21749323;25/09/2014;9;201409;2014;A cozy studio in upper east side;Manhattan;Apartment;100;Private room;10128;1;1;4;70;100;;;;;;;;1
21811394;26/09/2014;9;201409;2014;The White House;Brooklyn;Apartment;80;Entire home/apt;11213;4;1;24;150;82;;;;;;;;1
21810155;26/09/2014;9;201409;2014;Sunny Loft like 2Bdrm in Park Slope;Brooklyn;Apartment;100;Entire home/apt;11217;2;1;2;300;100;;;;;;;;1
21789707;26/09/2014;9;201409;2014;Park Slope's - Pied à Terre;Brooklyn;House;85;Entire home/apt;11215;2;1;20;147;87;;;;;;;;1
21821922;26/09/2014;9;201409;2014;**Large/Cozy 1 Bedroom in the EV!**;Manhattan;Apartment;80;Entire home/apt;10002;2;1;51;207;84;;;;;;;;1
21821922;26/09/2014;9;201409;2014;***Large Three Bedroom in the EV***;Manhattan;Apartment;;Entire home/apt;10003;5;1;0;325;;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Great 1 Bedroom in the East Village;Manhattan;Apartment;80;Entire home/apt;10003;3;1;63;235;83;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Great 3 bedroom in the East Village;Manhattan;Apartment;;Entire home/apt;10003;5;1;0;325;;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Cozy East Village Studio W Patio!!!;Manhattan;Apartment;;Entire home/apt;10009;3;1;0;180;;;;;;;;;1
21821922;26/09/2014;9;201409;2014;East Village Crash pad studio!!!;Manhattan;Apartment;;Entire home/apt;10009;3;1;0;175;;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Studio in the EV Available now!;Manhattan;Apartment;90;Entire home/apt;10009;2;1;62;216;90;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Studio in the heart of the EV!!!;Manhattan;Apartment;;Entire home/apt;10009;3;1;0;179;;;;;;;;;1
21821922;26/09/2014;9;201409;2014;The Good Vibes Studio in the EV!!!;Manhattan;Apartment;90;Entire home/apt;10009;3;1;6;175;90;;;;;;;;1
21821922;26/09/2014;9;201409;2014;Tranquil house in the East Village!;Manhattan;Apartment;;Entire home/apt;10009;3;1;0;170;;;;;;;;;1
21806961;26/09/2014;9;201409;2014;Beautiful 2BR apt in Manhattan;Manhattan;Apartment;100;Entire home/apt;10025;2;1;1;289;100;;;;;;;;1
21818234;26/09/2014;9;201409;2014;NICE 1 BDR-MIDTOWN WEST/TIMES SQ;Manhattan;Apartment;85;Entire home/apt;10036;2;1;28;135;89;;;;;;;;1
21821639;26/09/2014;9;201409;2014;Hell's Kitchen 1BR;Manhattan;Apartment;95;Entire home/apt;10036;1;1;9;185;96;;;;;;;;1
21788237;26/09/2014;9;201409;2014;Sunny and quiet 1BD top location;Manhattan;Apartment;100;Entire home/apt;10065;1;1;3;175;100;;;;;;;;1
21789349;26/09/2014;9;201409;2014;Great atmosphere 5 min from/to city;Queens;Apartment;100;Entire home/apt;11101;2;1;3;150;100;;;;;;;;1
21803081;26/09/2014;9;201409;2014;Nice room in a super nice apartment;Brooklyn;Apartment;90;Private room;11211;1;1;2;55;90;;;;;;;;1
21812792;26/09/2014;9;201409;2014;Private Room in W'burg Penthouse;Brooklyn;Apartment;90;Private room;11211;1;1;9;95;93;;;;;;;;1
21812792;26/09/2014;9;201409;2014;Sunny room in W'burg Penthouse;Brooklyn;Apartment;95;Private room;11211;1;1;24;95;99;;;;;;;;1
21821174;26/09/2014;9;201409;2014;Room in Red Hook Brooklyn;Brooklyn;Apartment;100;Private room;11231;1;1;2;85;100;;;;;;;;1
21822323;26/09/2014;9;201409;2014;Room in a cute apt in Chelsea NYC;Manhattan;Apartment;80;Private room;10001;1;1;45;110;83;;;;;;;;1
21817218;26/09/2014;9;201409;2014;Large Bedroom by Grand Central; NYC;Manhattan;Apartment;90;Private room;10017;1;1;7;115;91;;;;;;;1
21817389;26/09/2014;9;201409;2014;High-End Hotel/Guest Room;Manhattan;Dorm;;Private room;10027;1;1;0;130;;;;;;;;;1
21802126;26/09/2014;9;201409;2014;Beautiful Beach  & Great Space;Queens;House;;Private room;11694;1;1;0;125;;;;;;;;;1
21789349;26/09/2014;9;201409;2014;Couch-room avlble 5 min to the city;Queens;Apartment;80;Shared room;11101;1;1;1;100;80;;;;;;;;1
21833312;27/09/2014;9;201409;2014;Appartement en duplex de 3 chambres;Brooklyn;Apartment;95;Entire home/apt;11213;5;1;5;298;96;;;;;;;;1
21842943;27/09/2014;9;201409;2014;cozy; cute & quiet;Brooklyn;Apartment;;Entire home/apt;11217;1;1;0;236;;;;;;;;1
21845215;27/09/2014;9;201409;2014;NYC Architect's visionary flat!;Manhattan;Apartment;80;Entire home/apt;10006;1;1;2;250;80;;;;;;;;1
21855934;27/09/2014;9;201409;2014;Last Minute! Available Dec 22-Jan 5;Manhattan;Apartment;;Entire home/apt;10025;2;1;0;300;;;;;;;;;1
21841949;27/09/2014;9;201409;2014;HOME AWAY FROM HOME IN HARLEM;Manhattan;Apartment;;Entire home/apt;10026;1;1;0;125;;;;;;;;;1
21834111;27/09/2014;9;201409;2014;Spacious; quiet 1 br; lovely view;Manhattan;Apartment;85;Entire home/apt;10040;1;1;4;90;87;;;;;;1
21850279;27/09/2014;9;201409;2014;Spacious antique apt... with cats!;Queens;Apartment;100;Entire home/apt;11385;2;1;1;80;100;;;;;;;;1
21850707;27/09/2014;9;201409;2014;Welcome all! Mi casa es su casa.;Brooklyn;Apartment;100;Private room;11212;1;1;1;39;100;;;;;;;;1
21838149;27/09/2014;9;201409;2014;Beautiful Artist loft;Brooklyn;Loft;100;Private room;11201;3;1;6;125;100;;;;;;;;1
21836442;27/09/2014;9;201409;2014;Comfortable Manhattan Bedroom!;Manhattan;Apartment;90;Private room;10026;1;1;18;95;94;;;;;;;;1
21855029;27/09/2014;9;201409;2014;Spacious Room on Upper East Side;Manhattan;Apartment;100;Private room;10029;1;1;2;125;100;;;;;;;;1
21854458;27/09/2014;9;201409;2014;Cozy Private bedroom with 1/2 Bathr;Manhattan;Apartment;100;Private room;10033;1;1;2;99;100;;;;;;;;1
21849185;27/09/2014;9;201409;2014;Manhattan: Private; clean & lovely!;Manhattan;Apartment;100;Private room;10040;1;1;2;99;100;;;;;;;1
21837242;27/09/2014;9;201409;2014;Spacious room/studio in Astoria!;Queens;Apartment;90;Private room;11103;1;1;2;97;90;;;;;;;;1
21890342;28/09/2014;9;201409;2014;BK Heights 600 sq ft. Studio;Brooklyn;Apartment;;Entire home/apt;11201;2;1;0;175;;;;;;;;;1
21887204;28/09/2014;9;201409;2014;Lower East Side Luxury Doorman Pad;Manhattan;Apartment;100;Entire home/apt;10002;1;1;1;250;100;;;;;;;;1
21883224;28/09/2014;9;201409;2014;Charming and Quiet 1 BDR Apartment;Manhattan;Apartment;95;Entire home/apt;10012;1;1;8;229;98;;;;;;;;1
21894410;28/09/2014;9;201409;2014;Room in BushBurg Apt w/ Rooftop;Brooklyn;Apartment;100;Private room;11206;1;1;2;80;100;;;;;;;;1
21860390;28/09/2014;9;201409;2014;"Huge Apartment Close To City 50"" TV";Brooklyn;Apartment;90;Private room;11221;2;1;35;71;94;;;;;;;;1
21891280;28/09/2014;9;201409;2014;1 Bedroom in a beautiful Loft Apt.;Brooklyn;Apartment;100;Private room;11238;1;1;9;115;100;;;;;;;;1
21883438;28/09/2014;9;201409;2014;East Village; 1st St & 1st Av;Manhattan;Apartment;;Private room;10003;1;1;0;65;;;;;;;;1
21894865;28/09/2014;9;201409;2014;Classy Building right on Time sq;Manhattan;Apartment;95;Private room;10019;1;1;14;110;95;;;;;;;;1
21898257;28/09/2014;9;201409;2014;Cozy Private NYC Manhattan Roomkey;Manhattan;Apartment;85;Private room;10033;1;1;5;55;88;;;;;;;;1
21898257;28/09/2014;9;201409;2014;Private NYC Manhattan Room with key;Manhattan;Apartment;85;Private room;10033;1;1;14;65;87;;;;;;;;1
21938678;29/09/2014;9;201409;2014;Park Slope perfectly renovated 1BR+;Brooklyn;Apartment;90;Entire home/apt;11215;2;1;9;175;93;;;;;;;;1
21940652;29/09/2014;9;201409;2014;Sun Drenched Urban Studio Retreat;Brooklyn;Apartment;;Entire home/apt;11216;1;1;0;90;;;;;;;;;1
21921207;29/09/2014;9;201409;2014;Brooklyn - Boerum Hill Beauty;Brooklyn;Apartment;95;Entire home/apt;11217;2;1;15;200;96;;;;;;;;1
21905971;29/09/2014;9;201409;2014;Cozy One Bedroom; near the Park;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;4;75;90;;;;;;;1
21930475;29/09/2014;9;201409;2014;Cute Studio in Trendy Brooklyn;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;2;65;100;;;;;;;;1
21914024;29/09/2014;9;201409;2014;Group Stay. 20minutes to Mahattan;Brooklyn;House;80;Entire home/apt;11213;9;1;14;325;81;;;;;;;;1
21942055;29/09/2014;9;201409;2014;Spacious; Sunny & Clean 1BR in LES;Manhattan;Apartment;90;Entire home/apt;10002;1;1;12;220;93;;;;;;;1
21938150;29/09/2014;9;201409;2014;Very nice 1600 sqft Apt in Gramercy;Manhattan;Apartment;;Entire home/apt;10010;2;1;0;400;;;;;;;;;1
21903562;29/09/2014;9;201409;2014;Clean/Quiet flat w washer/dryer;Manhattan;Apartment;85;Entire home/apt;10011;2;1;42;174;89;;;;;;;;1
21924402;29/09/2014;9;201409;2014;Charming Large 1 BR in West Chelsea;Manhattan;Apartment;;Entire home/apt;10011;1;1;0;375;;;;;;;;;1
21915342;29/09/2014;9;201409;2014;Charming 2BR+private rooftop;Manhattan;Apartment;100;Entire home/apt;10012;3;1;1;450;100;;;;;;;;1
21923346;29/09/2014;9;201409;2014;One Bedroom in SoHo;Manhattan;Apartment;;Entire home/apt;10012;2;1;0;153;;;;;;;;;1
21936239;29/09/2014;9;201409;2014;Beautiful*NEW*1BR Nolita Apartment;Manhattan;Apartment;95;Entire home/apt;10012;2;1;26;250;99;;;;;;;;1
21936696;29/09/2014;9;201409;2014;West Village Large Alcove Studio;Manhattan;Apartment;;Entire home/apt;10014;1;1;0;250;;;;;;;;;1
21918759;29/09/2014;9;201409;2014;NEW APARTMENT NEAR TIMES SQUARE!;Manhattan;Apartment;95;Entire home/apt;10019;2;1;4;225;95;;;;;;;;1
21934258;29/09/2014;9;201409;2014;Cozy Northern Manhattan Apartment!;Manhattan;Apartment;100;Entire home/apt;10029;3;1;1;200;100;;;;;;;;1
21929547;29/09/2014;9;201409;2014;Lovely Astoria Studio-close to NYC!;Queens;Apartment;90;Entire home/apt;11103;1;1;33;113;93;;;;;;;;1
21941065;29/09/2014;9;201409;2014;Spacious 2-BR; 1 stop from US Open!;Queens;Apartment;95;Entire home/apt;11377;2;1;18;175;96;;;;;;;1
21940652;29/09/2014;9;201409;2014;Charming True 2 Bedroom in Wburg;Brooklyn;Apartment;85;Private room;11206;1;1;5;60;88;;;;;;;;1
21942461;29/09/2014;9;201409;2014;Spacious One Bedroom in Brooklyn;Brooklyn;Apartment;90;Private room;11220;1;1;10;64;90;;;;;;;;1
21906247;29/09/2014;9;201409;2014;Bushwick Pad;Brooklyn;Apartment;;Private room;11221;1;1;0;70;;;;;;;;;1
21914024;29/09/2014;9;201409;2014;$40 Room Stay NYC;Brooklyn;House;;Private room;11213;3;1;0;40;;;;;;;;;1
21914024;29/09/2014;9;201409;2014;Private Room $40 per night;Brooklyn;House;;Private room;11213;3;1;0;40;;;;;;;;;1
21930131;29/09/2014;9;201409;2014;Gramercy Private Room with Rooftop;Manhattan;Apartment;100;Private room;10010;1;1;1;150;100;;;;;;;;1
21938150;29/09/2014;9;201409;2014;King size bed -Private bdrm;Manhattan;Apartment;100;Private room;10010;1;1;2;150;100;;;;;;;;1
21938150;29/09/2014;9;201409;2014;large private bedroom in gramercy!;Manhattan;Apartment;90;Private room;10010;1;1;17;140;93;;;;;;;;1
21930989;29/09/2014;9;201409;2014;Central Park Upper West Side 80's;Manhattan;Apartment;90;Private room;10024;1;1;50;85;93;;;;;;;;1
21940966;29/09/2014;9;201409;2014;Live in Harlem close to Columbia U!;Manhattan;Apartment;;Private room;10026;1;1;0;89;;;;;;;;;1
21934258;29/09/2014;9;201409;2014;Bedroom in Cozy NYC apartment;Manhattan;Apartment;80;Private room;10029;1;1;1;80;80;;;;;;;;1
21934258;29/09/2014;9;201409;2014;One Bedroom in Cozy Apartment!;Manhattan;Apartment;;Private room;10029;1;1;0;75;;;;;;;;;1
21935479;29/09/2014;9;201409;2014;Private BR in 2 BR Modern Apartment;Manhattan;Apartment;75;Private room;10034;1;1;6;65;77;;;;;;;;1
21965282;30/09/2014;9;201409;2014;Brooklyn Three Bedroom Artist Loft;Brooklyn;Apartment;;Entire home/apt;11209;8;1;0;500;;;;;;;;;1
21976382;30/09/2014;9;201409;2014;Poet's Apartment;Brooklyn;Apartment;90;Entire home/apt;11217;3;1;18;150;92;;;;;;;;1
21969110;30/09/2014;9;201409;2014;Beautiful; bright; Greenpoint Apt;Brooklyn;Apartment;75;Entire home/apt;11222;2;1;4;170;75;;;;;;1
21976382;30/09/2014;9;201409;2014;Tranquility;Brooklyn;Townhouse;;Entire home/apt;11217;2;1;0;150;;;;;;;;;1
21967612;30/09/2014;9;201409;2014;SoHo Studio;Manhattan;Apartment;;Entire home/apt;10013;1;1;0;500;;;;;;;;;1
21959996;30/09/2014;9;201409;2014;1BR doorman  condo mid town;Manhattan;Apartment;100;Entire home/apt;10017;1;1;13;185;100;;;;;;;;1
21964818;30/09/2014;9;201409;2014;Beautiful Oasis;Manhattan;Apartment;;Entire home/apt;10024;1;1;0;250;;;;;;;;;1
21967933;30/09/2014;9;201409;2014;Upper West Side NYC Sublet;Manhattan;Apartment;;Entire home/apt;10025;2;1;0;200;;;;;;;;;1
21979970;30/09/2014;9;201409;2014;Elegant furnished 1BR apartment;Queens;House;100;Entire home/apt;11365;1;1;3;125;100;;;;;;;;1
21958962;30/09/2014;9;201409;2014;Tranquil BK Sanctuary;Brooklyn;Apartment;90;Private room;11203;1;1;3;100;93;;;;;;;;1
21965282;30/09/2014;9;201409;2014;Brooklyn Artist Loft / Fun Location;Brooklyn;Apartment;85;Private room;11209;6;1;13;93;85;;;;;;;;1
21965282;30/09/2014;9;201409;2014;Brooklyn Quartet / Fun Location;Brooklyn;Apartment;;Private room;11209;5;1;0;82;;;;;;;;;1
21965282;30/09/2014;9;201409;2014;Brooklyn Queen & King Suite Fun;Brooklyn;Apartment;100;Private room;11209;1;1;2;69;100;;;;;;;;1
21976560;30/09/2014;9;201409;2014;Artistic cozy room in Chinatown;Manhattan;Apartment;;Private room;10013;1;1;0;120;;;;;;;;;1
21967933;30/09/2014;9;201409;2014;NYC Upper west side SUBLET;Manhattan;Apartment;;Private room;10025;1;1;0;80;;;;;;;;;1
21967933;30/09/2014;9;201409;2014;UPPER WEST SIDE SUBLET;Manhattan;Apartment;;Private room;10025;1;1;0;80;;;;;;;;;1
21985445;30/09/2014;9;201409;2014;Room in Cozy Central Harlem Flat;Manhattan;Apartment;100;Private room;10027;1;1;4;60;100;;;;;;;;1
21970406;30/09/2014;9;201409;2014;Comfy 1BD 30min from Times Square;Manhattan;Apartment;90;Private room;10032;1;1;2;70;90;;;;;;;;1
21977919;30/09/2014;9;201409;2014;Very clean/comfortable shared room;Manhattan;Apartment;;Shared room;10040;1;1;1;41;;;;;;;;;1
