Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,AA,AB,AC,AD,AE,AF,AG,cant
1885995,08/03/2012,3,2012,Huge Sunny Home in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,200,100,,,,,,,,1
1884204,08/03/2012,3,2012,Sunny Retreat with Roof Garden,Brooklyn,Apartment,95,Entire home/apt,11221,1,1,120,85,95,,,,,,,,1
1884204,08/03/2012,3,2012,Elegant Stuyvesant Heights Retreat,Brooklyn,Apartment,95,Entire home/apt,11233,3,1,88,105,95,,,,,,,,1
1884659,08/03/2012,3,2012,Eclectic Loft 20 min-> Union Sq!,Brooklyn,Loft,95,Entire home/apt,11237,6,1,10,139,96,,,,,,,,1
1882544,08/03/2012,3,2012,Huge UWS 5 Bedroom by Super Host,Manhattan,Apartment,95,Entire home/apt,10024,6,1,8,840,95,,,,,,,,1
1883133,08/03/2012,3,2012,Upscale Apt in Washington Heights,Manhattan,Apartment,,Entire home/apt,10032,1,1,0,110,,,,,,,,,1
1881238,08/03/2012,3,2012,Mad Ave gem 1 blk from Central Park,Manhattan,Apartment,90,Entire home/apt,10065,1,1,2,275,90,,,,,,,,1
1884847,08/03/2012,3,2012,Spacious UES Studio Apt Doorman,Manhattan,Apartment,80,Entire home/apt,10075,1,1,1,169,80,,,,,,,,1
1886379,08/03/2012,3,2012,A unique 3 story Modern Brownstone,Manhattan,House,90,Entire home/apt,10024,5,1,2,650,90,,,,,,,,1
1885944,08/03/2012,3,2012,Lovely loft in Brooklyn, New York!,Brooklyn,Loft,95,Private room,11206,1,1,22,72,98,,,,,,,1
1884659,08/03/2012,3,2012,Eclectic Loft Room 20 min-Union Sq!,Brooklyn,Loft,90,Private room,11237,1,1,2,76,90,,,,,,,,1
1887580,09/03/2012,3,2012,Big and Cozy Carroll Gardens Apt!,Brooklyn,Apartment,90,Entire home/apt,11231,1,1,32,115,93,,,,,,,,1
1892589,09/03/2012,3,2012,Bright Sunny 8x13 Williamsburg Room,Brooklyn,Apartment,95,Private room,11211,1,1,8,75,97,,,,,,,,1
1892589,09/03/2012,3,2012,Empty 234ft² room in Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,100,,,,,,,,,1
1892589,09/03/2012,3,2012,Large Sunny BIG Williamsburg Room,Brooklyn,Apartment,100,Private room,11211,1,1,2,90,100,,,,,,,,1
1887615,09/03/2012,3,2012,1BR in Clinton Hill Loft,Brooklyn,Loft,,Private room,11205,1,1,0,100,,,,,,,,,1
1887999,09/03/2012,3,2012,Enjoy Staten Island Hospitality,Staten Island,House,95,Private room,10303,1,1,59,45,96,,,,,,,,1
1898615,10/03/2012,3,2012,Lovely 1 Bedroom - Upper West Side,Manhattan,Apartment,90,Entire home/apt,10023,2,1,20,195,94,,,,,,,,1
1898081,10/03/2012,3,2012,Manhattan 1BR Home for Holidays!,Manhattan,Apartment,,Entire home/apt,10025,1,1,0,155,,,,,,,,,1
1897684,10/03/2012,3,2012,You will love this place!,Manhattan,Apartment,,Entire home/apt,10036,1,1,0,125,,,,,,,,,1
1895389,10/03/2012,3,2012,sweet room in the heart of wburg,Brooklyn,Apartment,95,Private room,11211,1,1,45,90,95,,,,,,,,1
1898038,10/03/2012,3,2012,Private room in modern 2bedrm,Brooklyn,Apartment,100,Private room,11215,1,1,3,99,100,,,,,,,,1
1895426,10/03/2012,3,2012,East Village Tiny Private Room!,Manhattan,Apartment,,Private room,10009,1,1,0,48,,,,,,,,,1
1895793,10/03/2012,3,2012,1br in a 2br apartment in Chelsea,Manhattan,Apartment,90,Private room,10011,1,1,46,125,90,,,,,,,,1
1895211,10/03/2012,3,2012,"""East Midtown"" Private Room!!!",Manhattan,Apartment,85,Private room,10022,1,1,49,70,87,,,,,,,,1
1895211,10/03/2012,3,2012,Room for 1 to 4 people in Midtown!,Manhattan,Apartment,100,Private room,10022,3,1,1,78,100,,,,,,,,1
1896620,10/03/2012,3,2012,Cool Private Room W. 159th St NYC,Manhattan,Apartment,,Private room,10032,2,1,0,80,,,,,,,,,1
1898062,10/03/2012,3,2012,Art-crafted in historic Harlem,Manhattan,Apartment,,Private room,10037,1,1,0,100,,,,,,,,,1
1899335,11/03/2012,3,2012,Sunny 1br apt in Bay Ridge,Brooklyn,Apartment,85,Entire home/apt,11209,2,1,32,70,89,,,,,,,,1
1904649,11/03/2012,3,2012,Large & bright Wburg 1BR, sleeps 4,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,9,165,100,,,,,,,1
1902718,11/03/2012,3,2012,Huge 2 Floor Apt - Sleeps up to 6!,Brooklyn,Apartment,,Entire home/apt,11237,3,1,0,150,,,,,,,,,1
1902623,11/03/2012,3,2012,Cute Chic Studio - Heart of Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,30,175,95,,,,,,,,1
1904806,11/03/2012,3,2012,Sunny 1Bedrm Meatpacking/Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,23,205,95,,,,,,,,1
1903380,11/03/2012,3,2012,Beautiful sunlit 1BR heart of SoHo,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,280,,,,,,,,,1
1900800,11/03/2012,3,2012,Cozy 2 BD in Midtown West,Manhattan,Apartment,90,Entire home/apt,10036,2,1,10,200,94,,,,,,,,1
1901846,11/03/2012,3,2012,Spacious luxury loft Downtown NYC,Manhattan,Condominium,95,Entire home/apt,10002,1,1,4,229,95,,,,,,,,1
1903737,11/03/2012,3,2012,XL Master Suite + Private bath,Brooklyn,Apartment,,Private room,11221,1,1,0,75,,,,,,,,,1
1902718,11/03/2012,3,2012,Huge BR/Bed + Backyard in Bushwick!,Brooklyn,Apartment,100,Private room,11237,1,1,2,70,100,,,,,,,,1
1900800,11/03/2012,3,2012,Room for Two in Midtown West,Manhattan,Apartment,100,Private room,10036,1,1,12,125,100,,,,,,,,1
1906804,12/03/2012,3,2012,1 Bedroom Apt - Close to JFK & City,Brooklyn,Apartment,85,Entire home/apt,11208,1,1,25,82,89,,,,,,,,1
1908073,12/03/2012,3,2012,Beautiful 1br in Prime West Village,Manhattan,Apartment,95,Entire home/apt,10014,1,1,18,200,95,,,,,,,,1
1911420,12/03/2012,3,2012,AMAZING APT ON 48TH/9AVE. NYC 4PPL.,Manhattan,Apartment,80,Entire home/apt,10019,2,1,8,155,83,,,,,,,,1
1911420,12/03/2012,3,2012,COZY MODERM APT IN TIMES SQ 3 PPL,Manhattan,Apartment,80,Entire home/apt,10019,2,1,5,125,80,,,,,,,,1
1911420,12/03/2012,3,2012,LUXURY 3 BEDROOM APT/ TIMES SQ 5PPL,Manhattan,Apartment,90,Entire home/apt,10019,3,1,7,259,91,,,,,,,,1
1911420,12/03/2012,3,2012,AMAZING 2 BED APT/ UPPER WEST SIDE,Manhattan,Apartment,80,Entire home/apt,10031,3,1,32,169,82,,,,,,,,1
1911420,12/03/2012,3,2012,LUXURY EXCLUSIVE APT IN TIME SQUAR,Manhattan,Apartment,85,Entire home/apt,10036,2,1,7,175,86,,,,,,,,1
1911592,12/03/2012,3,2012,Studio in  the Upper East Side,Manhattan,Apartment,95,Entire home/apt,10075,1,1,10,160,96,,,,,,,,1
1906150,12/03/2012,3,2012,Your own studio apt in Upper East,Manhattan,Apartment,85,Entire home/apt,10128,1,1,34,120,88,,,,,,,,1
1911685,12/03/2012,3,2012,Cosy Studio in Queens near LGA,Queens,Apartment,85,Entire home/apt,11377,2,1,5,110,85,,,,,,,,1
1911420,12/03/2012,3,2012,PRIVATE ROOM IN TIMES SQ,Manhattan,Apartment,100,Private room,10036,1,1,4,125,100,,,,,,,,1
1915682,13/03/2012,3,2012,Sunny, cozy apt in Brooklyn Heights,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,4,99,93,,,,,,,1
1918986,13/03/2012,3,2012,Beautiful Studio in Park Slope,Brooklyn,Apartment,,Entire home/apt,11215,1,1,0,90,,,,,,,,,1
1912541,13/03/2012,3,2012,Large 1 Bedroom in Bushwick,Brooklyn,Apartment,100,Entire home/apt,11221,1,1,3,95,100,,,,,,,,1
1919115,13/03/2012,3,2012,Cozy Studio Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11230,2,1,8,99,93,,,,,,,,1
1918890,13/03/2012,3,2012,Bright apt in the Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,13,189,91,,,,,,,,1
1918950,13/03/2012,3,2012,Spacious 2 BR Apt - Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,2,1,17,325,93,,,,,,,,1
1918890,13/03/2012,3,2012,Amazing One Bedroom Apt In Chelsea,Manhattan,Apartment,85,Entire home/apt,10011,1,1,29,249,86,,,,,,,,1
1915389,13/03/2012,3,2012,Stylish 1BD in Soho,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,350,,,,,,,,,1
1915794,13/03/2012,3,2012,Charming 1 bed in Greenwich Village,Manhattan,Apartment,100,Entire home/apt,10012,1,1,3,210,100,,,,,,,,1
1913749,13/03/2012,3,2012,Private Rm in Cozy Williamsburg Apt,Brooklyn,Apartment,90,Private room,11211,1,1,12,78,93,,,,,,,,1
1913476,13/03/2012,3,2012,Perfect Location Clean Enjoy&Relax,Manhattan,Apartment,95,Private room,10010,1,1,41,99,95,,,,,,,,1
1919299,13/03/2012,3,2012,Large living room space in Harlem,Manhattan,Apartment,90,Shared room,10031,1,1,9,65,93,,,,,,,,1
1924825,14/03/2012,3,2012,Bushwick Artist Loft,Brooklyn,Loft,100,Entire home/apt,11206,1,1,3,180,100,,,,,,,,1
1923644,14/03/2012,3,2012,The Ideal West Village location!,Manhattan,Apartment,90,Entire home/apt,10014,1,1,6,155,90,,,,,,,,1
1923412,14/03/2012,3,2012,Cozy 1 BR on UES Close to Central P,Manhattan,Apartment,,Entire home/apt,10128,1,1,0,115,,,,,,,,,1
1925374,14/03/2012,3,2012,Big, Light& Sunny room with balcony,Manhattan,Apartment,100,Private room,10002,1,1,1,185,100,,,,,,,1
1923024,14/03/2012,3,2012,~Charming Place In East Village~,Manhattan,Apartment,,Private room,10003,1,1,0,120,,,,,,,,,1
1923024,14/03/2012,3,2012,~Magical Place In The East Village~,Manhattan,Apartment,85,Private room,10003,1,1,68,130,88,,,,,,,,1
1921498,14/03/2012,3,2012,Clean private room in renovated apt,Manhattan,Apartment,90,Private room,10033,1,1,11,59,91,,,,,,,,1
1929442,15/03/2012,3,2012,Mayor's Mansion - Fort Greene,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,16,250,97,,,,,,,,1
1930568,15/03/2012,3,2012,Entire SOHO 1 Bedroom with Backyard,Manhattan,Apartment,95,Entire home/apt,10014,2,1,29,154,97,,,,,,,,1
1931572,15/03/2012,3,2012,Art deco uptown two-bed apartment,Manhattan,Apartment,,Entire home/apt,10040,2,1,0,150,,,,,,,,,1
1927871,15/03/2012,3,2012,Clean modern sunny with amenities!,Brooklyn,Apartment,,Private room,11234,1,1,0,99,,,,,,,,,1
1925958,15/03/2012,3,2012,Summer Bungalow by the Beach,Brooklyn,Apartment,,Private room,11235,1,1,0,70,,,,,,,,,1
1929442,15/03/2012,3,2012,Mayor's Mansion - Carlton Suite,Brooklyn,Apartment,95,Private room,11238,1,1,62,120,97,,,,,,,,1
1929442,15/03/2012,3,2012,Mayor's Mansion - Garden Suite,Brooklyn,Apartment,95,Private room,11238,1,1,71,125,95,,,,,,,,1
1930410,15/03/2012,3,2012,Master Bedroom, Great NYC Basecamp,Manhattan,Apartment,90,Private room,10032,1,1,16,90,93,,,,,,,1
1930410,15/03/2012,3,2012,Sun Filled Studio near Columbia,Manhattan,Apartment,80,Private room,10032,1,1,2,90,80,,,,,,,,1
1928213,15/03/2012,3,2012,Beautiful 1 bdrm, Inwood Manhattan,Manhattan,Apartment,90,Private room,10034,1,1,13,100,94,,,,,,,1
1933804,16/03/2012,3,2012,*FABULOUS* 1BR & *Gorgeous TERRACE*,Brooklyn,Apartment,90,Entire home/apt,11211,3,1,56,200,93,,,,,,,,1
1934017,16/03/2012,3,2012,Private Backyard Williamsburg!,Brooklyn,Apartment,,Entire home/apt,11211,2,1,0,175,,,,,,,,,1
1935948,16/03/2012,3,2012,Studio Aptartment in Chelsea,Manhattan,Apartment,90,Entire home/apt,10001,1,1,3,250,93,,,,,,,,1
1935605,16/03/2012,3,2012,Midtown NYC - 1 Bedroom Apartment,Manhattan,Apartment,95,Entire home/apt,10019,2,1,101,250,97,,,,,,,,1
1935529,16/03/2012,3,2012,Lovely Apt steps from Central Park.,Manhattan,Apartment,100,Entire home/apt,10021,1,1,1,150,100,,,,,,,,1
1934317,16/03/2012,3,2012,Stylish, Cool Apt in Harlem,Manhattan,Apartment,100,Entire home/apt,10027,1,1,2,129,100,,,,,,,1
1934017,16/03/2012,3,2012,Hardwood Williamsburg Classic!,Brooklyn,Apartment,100,Private room,11211,1,1,3,70,100,,,,,,,,1
1936503,16/03/2012,3,2012,Urban Oasis: Union Square / Village,Manhattan,Apartment,100,Private room,10003,1,1,3,145,100,,,,,,,,1
1935291,16/03/2012,3,2012,Great room with priv/bathrm East 70,Manhattan,Bed & Breakfast,85,Private room,10021,1,1,43,125,88,,,,,,,,1
1935291,16/03/2012,3,2012,Great room with private bathroom,Manhattan,Bed & Breakfast,90,Private room,10021,1,1,43,140,90,,,,,,,,1
1943161,17/03/2012,3,2012,Wow Historical Brooklyn New York!@!,Brooklyn,Apartment,100,Entire home/apt,11203,6,1,4,125,100,,,,,,,,1
1945674,17/03/2012,3,2012,Fort Greene historic district Apt.,Brooklyn,Apartment,85,Entire home/apt,11205,1,1,13,125,85,,,,,,,,1
1937255,17/03/2012,3,2012,Sunny Fort Greene 1BR Apt,Brooklyn,Apartment,,Entire home/apt,11217,1,1,0,149,,,,,,,,,1
1940613,17/03/2012,3,2012,1 bed apt in heart of Ft Greene,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,13,115,90,,,,,,,,1
1938828,17/03/2012,3,2012,NYC 1BR East Village Gem (Flex 2BR),Manhattan,Apartment,95,Entire home/apt,10003,2,1,119,149,95,,,,,,,,1
1941573,17/03/2012,3,2012,Amazing Studio in Exclusive TriBeCA,Manhattan,Apartment,90,Entire home/apt,10013,1,1,54,170,93,,,,,,,,1
1941242,17/03/2012,3,2012,Spacious West 50's 1-Br Apt,Manhattan,Apartment,90,Entire home/apt,10019,1,1,15,175,94,,,,,,,,1
1938879,17/03/2012,3,2012,Upper East Side Home Away From Home,Manhattan,Apartment,85,Entire home/apt,10128,1,1,12,250,87,,,,,,,,1
1944413,17/03/2012,3,2012,Williamsburg, Large Private Room,Brooklyn,Apartment,90,Private room,11211,1,1,14,65,92,,,,,,,1
1936974,17/03/2012,3,2012,COMFY/COZY ROOM IN WILLIAMSBURG,Brooklyn,Apartment,85,Private room,11222,1,1,10,80,88,,,,,,,,1
1939680,17/03/2012,3,2012,Perfect room for Labor Day weekend,Brooklyn,Apartment,,Private room,11237,1,1,0,60,,,,,,,,,1
1939680,17/03/2012,3,2012,Room in new apt in prime Bushwick,Brooklyn,Apartment,100,Private room,11237,1,1,2,60,100,,,,,,,,1
1943161,17/03/2012,3,2012,Wow Historical Brooklyn New York!,Brooklyn,House,95,Private room,11203,7,1,34,55,95,,,,,,,,1
1943161,17/03/2012,3,2012,Wow Historical Brooklyn New York!!,Brooklyn,House,90,Private room,11203,6,1,32,55,91,,,,,,,,1
1943161,17/03/2012,3,2012,Wow Historical Brooklyn New York!!!,Brooklyn,House,90,Private room,11203,8,1,19,55,94,,,,,,,,1
1938513,17/03/2012,3,2012,Lofty Sun Drenched Private Studio,Manhattan,Apartment,100,Private room,10031,1,1,11,98,100,,,,,,,,1
1939728,17/03/2012,3,2012,Beautiful home on historic street,Manhattan,Bed & Breakfast,,Private room,10032,6,1,0,90,,,,,,,,,1
1939271,17/03/2012,3,2012,Colorful & Safe Apt Close 2 Transit,Queens,Apartment,95,Private room,11102,1,1,19,84,98,,,,,,,,1
1940194,17/03/2012,3,2012,LARGEST ROOM EVER, STUDIO SIZE,Queens,Apartment,100,Private room,11104,1,1,4,95,100,,,,,,,1
1940194,17/03/2012,3,2012,The Second Largest Room Ever.,Queens,Apartment,,Private room,11104,2,1,0,95,,,,,,,,,1
1938879,17/03/2012,3,2012,Charming upper east side home share,Manhattan,Apartment,80,Shared room,10128,1,1,1,100,80,,,,,,,,1
1963840,18/03/2012,3,2012,Duplex Apartment/Studio NYC,Brooklyn,Apartment,,Entire home/apt,11206,1,1,2,145,,,,,,,,,1
1952186,18/03/2012,3,2012,A+ ECLECTIC SUNNY Williamsburg Apt,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,5,145,85,,,,,,,,1
1961191,18/03/2012,3,2012,Fully furnished 1 br apt.,Brooklyn,Apartment,70,Entire home/apt,11211,1,1,6,150,73,,,,,,,,1
1961551,18/03/2012,3,2012,Long-Term Let in Lefferts Garden,Brooklyn,Apartment,,Entire home/apt,11226,1,1,0,85,,,,,,,,,1
1964249,18/03/2012,3,2012,Stylish APT heart of downtown NYC!,Manhattan,Apartment,95,Entire home/apt,10002,1,1,14,130,95,,,,,,,,1
1949734,18/03/2012,3,2012,1 BRM East Village Haven,Manhattan,Apartment,80,Entire home/apt,10009,1,1,7,145,84,,,,,,,,1
1958615,18/03/2012,3,2012,Loft in heart of Greenwich Village,Manhattan,Apartment,85,Entire home/apt,10012,2,1,6,225,87,,,,,,,,1
1964249,18/03/2012,3,2012,Lofty hip downtown APT Little Italy,Manhattan,Apartment,95,Entire home/apt,10013,1,1,71,130,95,,,,,,,,1
1962581,18/03/2012,3,2012,Cozy Studio Apt - Meatpacking,Manhattan,Apartment,90,Entire home/apt,10014,1,1,8,210,94,,,,,,,,1
1961411,18/03/2012,3,2012,Midtown Manhattan Sweet 1BR apt,Manhattan,Apartment,85,Entire home/apt,10017,3,1,54,169,89,,,,,,,,1
1959800,18/03/2012,3,2012,Charming park view 1br apartment,Manhattan,Apartment,,Entire home/apt,10027,2,1,0,100,,,,,,,,,1
1965650,18/03/2012,3,2012,Newly renovated two bedroom home,Queens,House,100,Entire home/apt,11694,2,1,7,300,100,,,,,,,,1
1952948,18/03/2012,3,2012,Huge, Fun & Funky LOFT - Sleeps,Queens,Loft,90,Entire home/apt,11101,2,1,14,350,93,,,,,,,1
1949282,18/03/2012,3,2012,Beautiful communal house Bushwick,Brooklyn,House,95,Private room,11221,1,1,11,65,98,,,,,,,,1
1964342,18/03/2012,3,2012,Full Rm - Chelsea Gallery District,Manhattan,Apartment,90,Private room,10001,1,1,44,90,93,,,,,,,,1
1964342,18/03/2012,3,2012,Single over Double - Chelsea Area,Manhattan,Apartment,85,Private room,10001,2,1,33,90,88,,,,,,,,1
1947974,18/03/2012,3,2012,Beautiful Bedrooms in Briarwood, NY,Queens,Apartment,100,Private room,11435,1,1,7,75,100,,,,,,,1
1947974,18/03/2012,3,2012,Quaint & Quiet in Queens,Queens,Apartment,90,Private room,11435,1,1,34,75,94,,,,,,,,1
1960128,18/03/2012,3,2012,Small Private Room for 1 person,Queens,House,90,Private room,11416,1,1,2,58,90,,,,,,,,1
1960128,18/03/2012,3,2012,Quad Room,Queens,House,90,Shared room,11416,4,1,6,50,90,,,,,,,,1
1971142,19/03/2012,3,2012,Bright Brooklyn garden apartment!,Brooklyn,Apartment,90,Entire home/apt,11216,1,1,62,135,93,,,,,,,,1
1969981,19/03/2012,3,2012,Fully furnished One Bedroom Midwood,Brooklyn,Apartment,100,Entire home/apt,11230,1,1,1,125,100,,,,,,,,1
1970729,19/03/2012,3,2012,Bright Studio, Skyline Rooftop View,Brooklyn,Apartment,,Entire home/apt,11249,1,1,0,185,,,,,,,,1
1967871,19/03/2012,3,2012,Cozy 1.5BD in Parkslope Brooklyn,Brooklyn,House,90,Entire home/apt,11215,2,1,57,110,90,,,,,,,,1
1967809,19/03/2012,3,2012,NYC 2 Bedroom-Perfect for families!,Manhattan,Apartment,95,Entire home/apt,10025,2,1,13,170,97,,,,,,,,1
1969043,19/03/2012,3,2012,Large sunny studio,Manhattan,Apartment,,Entire home/apt,10025,1,1,0,120,,,,,,,,,1
1969093,19/03/2012,3,2012,Right next to Central Park w/Piano,Manhattan,Apartment,90,Entire home/apt,10026,1,1,20,100,92,,,,,,,,1
1965972,19/03/2012,3,2012,Designer studio in Luxury Building,Manhattan,Apartment,95,Entire home/apt,10080,1,1,16,250,97,,,,,,,,1
1968327,19/03/2012,3,2012,Charming Private Room & Bath,Brooklyn,Apartment,80,Private room,11205,1,1,1,75,80,,,,,,,,1
1968502,19/03/2012,3,2012,Private cozy bedroom in Nolita,Manhattan,Apartment,95,Private room,10012,1,1,27,125,97,,,,,,,,1
1972260,19/03/2012,3,2012,Private shared space in NYC,Manhattan,Apartment,100,Private room,10021,1,1,1,125,100,,,,,,,,1
1971672,19/03/2012,3,2012,UWS Spacious bedroom great location,Manhattan,Apartment,95,Private room,10024,1,1,7,140,97,,,,,,,,1
1969891,19/03/2012,3,2012,Beautiful, quiet room on the UES,Manhattan,Apartment,90,Private room,10128,1,1,2,95,90,,,,,,,1
1974084,20/03/2012,3,2012,cozy home in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,3,125,100,,,,,,,,1
1976218,20/03/2012,3,2012,Williamsburg, 1 bedroom apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,30,125,99,,,,,,,1
1974637,20/03/2012,3,2012,Modern townhouse in Williamsburg,Brooklyn,House,90,Entire home/apt,11211,4,1,6,400,90,,,,,,,,1
1974786,20/03/2012,3,2012,Gorgeous Loft in  Clinton Hill,Brooklyn,Loft,100,Entire home/apt,11205,1,1,1,145,100,,,,,,,,1
1975423,20/03/2012,3,2012,East Village Penthouse with Rooftop,Manhattan,Apartment,85,Entire home/apt,10003,2,1,10,275,88,,,,,,,,1
1974491,20/03/2012,3,2012,Stylish, Clean 2 Bed Chelsea Home,Manhattan,Apartment,100,Entire home/apt,10011,2,1,2,230,100,,,,,,,1
1978649,20/03/2012,3,2012,{o,o} The Drowsy Owl, Art Deco Flat,Manhattan,Apartment,95,Entire home/apt,10011,2,1,58,289,95,,,,,,1
1978356,20/03/2012,3,2012,Full-floor loft + private rooftop,Manhattan,Apartment,80,Entire home/apt,10012,1,1,5,294,80,,,,,,,,1
1978457,20/03/2012,3,2012,LARGE 1BDR APT,Manhattan,Apartment,90,Entire home/apt,10014,1,1,40,240,93,,,,,,,,1
1976313,20/03/2012,3,2012,Modern 1 Bedroom in UWS,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,125,100,,,,,,,,1
1978841,20/03/2012,3,2012,Manhattan Luxury Central Park View,Manhattan,Apartment,,Entire home/apt,10025,2,1,0,950,,,,,,,,,1
1978002,20/03/2012,3,2012,Private room by Lorimer,Brooklyn,Apartment,100,Private room,11211,1,1,2,100,100,,,,,,,,1
1973481,20/03/2012,3,2012,Room in Brooklyn for SUPERBOWL,Brooklyn,Apartment,,Private room,11216,1,1,0,125,,,,,,,,,1
1977947,20/03/2012,3,2012,Holiday Sublet in Carroll Gardens,Brooklyn,Apartment,,Private room,11231,1,1,0,100,,,,,,,,,1
1976685,20/03/2012,3,2012,Stay In the Heart of East Village,Manhattan,Apartment,,Private room,10003,1,1,0,80,,,,,,,,,1
1980834,21/03/2012,3,2012,Beautiful Sunny Brooklyn Apartment,Brooklyn,Apartment,,Entire home/apt,11205,1,1,0,100,,,,,,,,,1
1979275,21/03/2012,3,2012,1 Bedroom Artist's Apartment in LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,19,155,93,,,,,,,,1
1984725,21/03/2012,3,2012,Amazing 2 bedroom APT on lower east,Manhattan,Apartment,100,Entire home/apt,10002,2,1,9,235,100,,,,,,,,1
1983098,21/03/2012,3,2012,Huge  spacious 1 bedroom apt,Manhattan,Apartment,90,Entire home/apt,10010,2,1,3,350,90,,,,,,,,1
1982268,21/03/2012,3,2012,Sunny huge apartment just for you!,Manhattan,Apartment,100,Entire home/apt,10024,2,1,2,170,100,,,,,,,,1
1981004,21/03/2012,3,2012,Large, Clean Upper East Side Studio,Manhattan,Apartment,100,Entire home/apt,10028,1,1,5,180,100,,,,,,,1
1981742,21/03/2012,3,2012,Stylish Designer Studio with Piano,Manhattan,Apartment,95,Entire home/apt,10032,1,1,17,135,95,,,,,,,,1
1984725,21/03/2012,3,2012,One room in a shared apartment,Manhattan,Apartment,,Private room,10002,1,1,0,100,,,,,,,,,1
1982425,21/03/2012,3,2012,COOL  ROOM NEAR 42 TIMES SQUARE,Manhattan,Apartment,70,Private room,10018,1,1,22,110,74,,,,,,,,1
1982425,21/03/2012,3,2012,ROOM AVAILABLE NEAR TIMES SQUARE,Manhattan,Apartment,80,Private room,10018,1,1,10,130,80,,,,,,,,1
1982425,21/03/2012,3,2012,ROOM FOR RENT NEAR 42 TIMES SQUARE,Manhattan,Apartment,85,Private room,10018,1,1,6,110,88,,,,,,,,1
1980820,21/03/2012,3,2012,Bedroom in 2bdrm apt,Manhattan,Apartment,95,Private room,10026,1,1,8,79,95,,,,,,,,1
1980820,21/03/2012,3,2012,Quiet Lovely room near Columbia U,Manhattan,Apartment,95,Private room,10026,1,1,53,79,95,,,,,,,,1
1984881,21/03/2012,3,2012,Deluxe Queen Bedroom, NY, NY,Manhattan,Apartment,100,Private room,10030,1,1,6,99,100,,,,,,1
1985717,21/03/2012,3,2012,New York Host who knows The Most,Manhattan,Apartment,90,Private room,10031,1,1,5,85,92,,,,,,,,1
1984079,21/03/2012,3,2012,Apartment 5 minutes from Manhattan,Queens,Apartment,85,Private room,11101,1,1,16,52,88,,,,,,,,1
1987524,22/03/2012,3,2012,Sundrenched 1 bedroom Sunset Park,Brooklyn,Apartment,100,Entire home/apt,11220,1,1,5,65,100,,,,,,,,1
1989652,22/03/2012,3,2012,Well come to Well Stead I,Brooklyn,Apartment,90,Entire home/apt,11233,5,1,42,200,94,,,,,,,,1
1991768,22/03/2012,3,2012,Serenity #3,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,2,150,90,,,,,,,,1
1991768,22/03/2012,3,2012,Serenity#2,Brooklyn,Apartment,85,Entire home/apt,11233,4,1,14,150,86,,,,,,,,1
1987201,22/03/2012,3,2012,Prime Park Slope Brownstone by Park,Brooklyn,House,90,Entire home/apt,11215,1,1,2,150,90,,,,,,,,1
1991515,22/03/2012,3,2012,Midtown Studio heart of Manhattan,Manhattan,Apartment,100,Entire home/apt,10019,1,1,2,157,100,,,,,,,,1
1987450,22/03/2012,3,2012,Beautiful skylit apt in Ft. Greene,Brooklyn,Apartment,,Private room,11217,1,1,0,250,,,,,,,,,1
1990602,22/03/2012,3,2012,Lovely, light-filled Bushwick flat,Brooklyn,Apartment,100,Private room,11237,1,1,1,71,100,,,,,,,1
1988335,22/03/2012,3,2012,Spacious Brooklyn private bed/bath,Brooklyn,House,95,Private room,11201,1,1,121,120,99,,,,,,,,1
1993243,23/03/2012,3,2012,Hidden Gem in the Heights,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,3,175,100,,,,,,,,1
1994815,23/03/2012,3,2012,Big, spacious home in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,24,169,93,,,,,,,1
1994815,23/03/2012,3,2012,Cozy, Convenient Williamsburg Apt,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,21,211,92,,,,,,,1
1995942,23/03/2012,3,2012,airy comfy studio in ideal area,Manhattan,Apartment,100,Entire home/apt,10005,1,1,4,125,100,,,,,,,,1
1992020,23/03/2012,3,2012,Huge loft in the heart of NYC!,Manhattan,Apartment,,Entire home/apt,10011,3,1,0,500,,,,,,,,,1
